Year,Host_City,Host_Country,Summer,Winter,Discipline,Sport,Event,Ath_Name,Gender,NOC,Home_Adv,Medal,Gold,Silver,Bronze,Total_Medals,Age
2010,Vancouver,CAN,False,True,Cross Country Skiing,Skiing,10km,"SMIGUN-VAEHI, Kristina",F,EST,False,Silver,0,1,0,1,
2010,Vancouver,CAN,False,True,Speed skating,Skating,1000m,"GERRITSEN, Annette",F,NED,False,Silver,0,1,0,1,25.0
2010,Vancouver,CAN,False,True,Speed skating,Skating,1000m,"NESBITT, Christine",F,CAN,True,Gold,1,0,0,1,25.0
2010,Vancouver,CAN,False,True,Short Track Speed Skating,Skating,1000m,"PARK, Seung-Hi",F,KOR,False,Bronze,0,0,2,2,
2010,Vancouver,CAN,False,True,Short Track Speed Skating,Skating,1000m,"REUTTER, Katherine",F,USA,False,Silver,0,1,1,2,22.0
2010,Vancouver,CAN,False,True,Short Track Speed Skating,Skating,1000m,"WANG, Meng",F,CHN,False,Gold,3,0,0,3,25.0
2010,Vancouver,CAN,False,True,Speed skating,Skating,1000m,"van RIESSEN, Laurine",F,NED,False,Bronze,0,0,1,1,23.0
2006,Turin,ITA,False,True,Bobsleigh,Bobsleigh,two-man,"BROWN, Lascelles",M,CAN,False,Silver,0,1,0,1,32.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,super-G,"AAMODT, Kjetil Andre",M,NOR,False,Gold,1,0,0,1,35.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,super-G,"HOFFMANN, Ambrosi",M,SUI,False,Bronze,0,0,1,1,29.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,slalom,"HERBST, Reinfried",M,AUT,False,Silver,0,1,0,1,28.0
2006,Turin,ITA,False,True,Luge,Luge,singles,"DEMTSCHENKO, Albert",M,RUS,False,Silver,0,1,0,1,35.0
2006,Turin,ITA,False,True,Luge,Luge,singles,"RUBENIS, Martins",M,LAT,False,Bronze,0,0,1,1,28.0
2006,Turin,ITA,False,True,Luge,Luge,singles,"ZOEGGELER, Armin",M,ITA,True,Gold,1,0,0,1,32.0
2006,Turin,ITA,False,True,Figure skating,Skating,pairs,"MARININ, Maxim",M,RUS,False,Gold,1,0,0,1,29.0
2006,Turin,ITA,False,True,Figure skating,Skating,pairs,"ZHANG, Hao",M,CHN,False,Silver,0,1,0,1,22.0
2006,Turin,ITA,False,True,Figure skating,Skating,pairs,"ZHAO, Hongbo",M,CHN,False,Bronze,0,0,1,1,33.0
2006,Turin,ITA,False,True,Freestyle Skiing,Skiing,moguls,"BEGG-SMITH, Dale",M,AUS,False,Gold,1,0,0,1,
2006,Turin,ITA,False,True,Freestyle Skiing,Skiing,moguls,"DAWSON, Toby",M,USA,False,Bronze,0,0,1,1,28.0
2006,Turin,ITA,False,True,Freestyle Skiing,Skiing,moguls,"RONKAINEN, Mikko",M,FIN,False,Silver,0,1,0,1,28.0
2006,Turin,ITA,False,True,Figure skating,Skating,individual,"BUTTLE, Jeffrey",M,CAN,False,Bronze,0,0,1,1,24.0
2006,Turin,ITA,False,True,Skeleton,Bobsleigh,individual,"GIBSON, Duff",M,CAN,False,Gold,1,0,0,1,40.0
2006,Turin,ITA,False,True,Figure skating,Skating,individual,"LAMBIEL, Stephane",M,SUI,False,Silver,0,1,0,1,21.0
2006,Turin,ITA,False,True,Skeleton,Bobsleigh,individual,"PAIN, Jeff",M,CAN,False,Silver,0,1,0,1,36.0
2006,Turin,ITA,False,True,Figure skating,Skating,individual,"PLYUSHCHENKO, Evgeny",M,RUS,False,Gold,1,0,0,1,24.0
2006,Turin,ITA,False,True,Skeleton,Bobsleigh,individual,"STAEHLI, Gregor",M,SUI,False,Bronze,0,0,1,1,38.0
2006,Turin,ITA,False,True,Ice Hockey,Ice Hockey,ice hockey,"ALFREDSSON, Daniel",M,SWE,False,Gold,1,0,0,1,34.0
2006,Turin,ITA,False,True,Ice Hockey,Ice Hockey,ice hockey,"BACKSTROM, Niklas",M,FIN,False,Silver,0,1,0,1,28.0
2006,Turin,ITA,False,True,Ice Hockey,Ice Hockey,ice hockey,"BULIS, Jan",M,CZE,False,Bronze,0,0,1,1,28.0
2006,Turin,ITA,False,True,Figure skating,Skating,ice dancing,"AGOSTO, Benjamin",M,USA,False,Silver,0,1,0,1,24.0
2006,Turin,ITA,False,True,Figure skating,Skating,ice dancing,"GONCHAROV, Ruslan",M,UKR,False,Bronze,0,0,1,1,33.0
2006,Turin,ITA,False,True,Figure skating,Skating,ice dancing,"KOSTOMAROV, Roman",M,RUS,False,Gold,1,0,0,1,29.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,giant slalom,"CHENAL, Joel",M,FRA,False,Silver,0,1,0,1,33.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,giant slalom,"MAIER, Hermann",M,AUT,False,Bronze,0,1,1,2,34.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,giant slalom,"RAICH, Benjamin",M,AUT,False,Gold,2,0,0,2,28.0
2006,Turin,ITA,False,True,Bobsleigh,Bobsleigh,four-man,"ANNEN, Martin",M,SUI,False,Bronze,0,0,2,2,32.0
2006,Turin,ITA,False,True,Bobsleigh,Bobsleigh,four-man,"EGOROV, Filipp",M,RUS,False,Silver,0,1,0,1,
2006,Turin,ITA,False,True,Bobsleigh,Bobsleigh,four-man,"HOPPE, Rene",M,GER,False,Gold,1,0,0,1,30.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,downhill,"DENERIAZ, Antoine",M,FRA,False,Gold,1,0,0,1,30.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,downhill,"KERNEN, Bruno",M,SUI,False,Bronze,0,0,1,1,34.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,downhill,"WALCHHOFER, Michael",M,AUT,False,Silver,0,1,0,1,31.0
2006,Turin,ITA,False,True,Luge,Luge,doubles,"FLORSCHUETZ, Andre",M,GER,False,Silver,0,1,0,1,30.0
2006,Turin,ITA,False,True,Luge,Luge,doubles,"HASELRIEDER, Oswald",M,ITA,True,Bronze,0,0,1,1,35.0
2006,Turin,ITA,False,True,Luge,Luge,doubles,"LINGER, Andreas",M,AUT,False,Gold,1,0,0,1,25.0
2006,Turin,ITA,False,True,Curling,Curling,curling,"ADAM, Mike",M,CAN,False,Gold,1,0,0,1,25.0
2006,Turin,ITA,False,True,Curling,Curling,curling,"BAIRD, Scott",M,USA,False,Bronze,0,0,1,1,55.0
2006,Turin,ITA,False,True,Curling,Curling,curling,"KIISKINEN, Kalle",M,FIN,False,Silver,0,1,0,1,31.0
2006,Turin,ITA,False,True,Freestyle Skiing,Skiing,aerials,"DASHINSKI, Dmitri",M,BLR,False,Silver,0,1,0,1,29.0
2006,Turin,ITA,False,True,Freestyle Skiing,Skiing,aerials,"HAN, Xiaopeng",M,CHN,False,Gold,1,0,0,1,23.0
2006,Turin,ITA,False,True,Freestyle Skiing,Skiing,aerials,"LEBEDEV, Vladimir",M,RUS,False,Bronze,0,0,1,1,22.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,Team sprint,"ALYPOV, Ivan",M,RUS,False,Bronze,0,0,1,1,24.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,Team sprint,"HETLAND, Tor Arne",M,NOR,False,Silver,0,1,0,1,32.0
2006,Turin,ITA,False,True,Speed skating,Skating,Team pursuit,"ANESI, Matteo",M,ITA,True,Gold,1,0,0,1,22.0
2006,Turin,ITA,False,True,Speed skating,Skating,Team pursuit,"DANKERS, Arne",M,CAN,False,Silver,0,1,0,1,26.0
2006,Turin,ITA,False,True,Speed skating,Skating,Team pursuit,"RITSMA, Rintje",M,NED,False,Bronze,0,0,1,1,36.0
2006,Turin,ITA,False,True,Nordic Combined,Skiing,Team,"ACKERMANN, Ronny",M,GER,False,Silver,0,1,0,1,29.0
2006,Turin,ITA,False,True,Nordic Combined,Skiing,Team,"BIELER, Christoph",M,AUT,False,Gold,1,0,0,1,29.0
2006,Turin,ITA,False,True,Nordic Combined,Skiing,Team,"KOIVURANTA, Anssi",M,FIN,False,Bronze,0,0,1,1,18.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,"Sprint 1,5km","DARRAGON, Roddy",M,FRA,False,Silver,0,1,0,1,23.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,"Sprint 1,5km","FREDRIKSSON, Thobias",M,SWE,False,Bronze,1,0,1,2,31.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,"Sprint 1,5km","LIND, Bjoern",M,SWE,False,Gold,2,0,0,2,28.0
2006,Turin,ITA,False,True,Snowboard,Skiing,Snowboard Cross,"DELERUE, Paul-Henri",M,FRA,False,Bronze,0,0,1,1,
2006,Turin,ITA,False,True,Snowboard,Skiing,Snowboard Cross,"WESCOTT, Seth",M,USA,False,Gold,1,0,0,1,30.0
2006,Turin,ITA,False,True,Snowboard,Skiing,Snowboard Cross,"ZIDEK, Radoslav",M,SVK,False,Silver,0,1,0,1,25.0
2006,Turin,ITA,False,True,Ski Jumping,Skiing,K120 team (90m),"AHONEN, Janne",M,FIN,False,Silver,0,1,0,1,29.0
2006,Turin,ITA,False,True,Ski Jumping,Skiing,K120 team (90m),"INGEBRIGTSEN, Tommy",M,NOR,False,Bronze,0,0,1,1,29.0
2006,Turin,ITA,False,True,Ski Jumping,Skiing,K120 team (90m),"KOCH, Martin",M,AUT,False,Gold,1,0,0,1,119.0
2006,Turin,ITA,False,True,Ski Jumping,Skiing,K120 individual (90m),"BYSTOEL, Lars",M,NOR,False,Bronze,1,0,2,3,28.0
2006,Turin,ITA,False,True,Ski Jumping,Skiing,K120 individual (90m),"KOFLER, Andreas",M,AUT,False,Silver,1,1,0,2,22.0
2006,Turin,ITA,False,True,Ski Jumping,Skiing,K120 individual (90m),"MORGENSTERN, Thomas",M,AUT,False,Gold,2,0,0,2,20.0
2006,Turin,ITA,False,True,Nordic Combined,Skiing,Individual,"GOTTWALD, Felix",M,AUT,False,Silver,2,1,0,3,30.0
2006,Turin,ITA,False,True,Nordic Combined,Skiing,Individual,"HETTICH, Georg",M,GER,False,Gold,1,1,1,3,28.0
2006,Turin,ITA,False,True,Nordic Combined,Skiing,Individual,"MOAN, Magnus H.",M,NOR,False,Bronze,0,1,1,2,
2006,Turin,ITA,False,True,Snowboard,Skiing,Half-pipe,"KASS, Danny",M,USA,False,Silver,0,1,0,1,24.0
2006,Turin,ITA,False,True,Snowboard,Skiing,Half-pipe,"KOSKI, Markku",M,FIN,False,Bronze,0,0,1,1,25.0
2006,Turin,ITA,False,True,Snowboard,Skiing,Half-pipe,"WHITE, Shaun",M,USA,False,Gold,1,0,0,1,20.0
2006,Turin,ITA,False,True,Snowboard,Skiing,Giant parallel slalom,"GRABNER, Siegfried",M,AUT,False,Bronze,0,0,1,1,31.0
2006,Turin,ITA,False,True,Snowboard,Skiing,Giant parallel slalom,"SCHOCH, Philipp",M,SUI,False,Gold,1,0,0,1,27.0
2006,Turin,ITA,False,True,Snowboard,Skiing,Giant parallel slalom,"SCHOCH, Simon",M,SUI,False,Silver,0,1,0,1,28.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,Combined 15 + 15km mass start,"ESTIL, Frode",M,NOR,False,Silver,0,1,0,1,34.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,Alpine combined,"KOSTELIC, Ivica",M,CRO,False,Silver,0,1,0,1,27.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,Alpine combined,"LIGETY, Ted",M,USA,False,Gold,1,0,0,1,22.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,Alpine combined,"SCHOENFELDER, Rainer",M,AUT,False,Bronze,0,0,2,2,29.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,50km,"BOTWINOV, Mikhail",M,AUT,False,Bronze,0,0,1,1,
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,50km,"DEMENTIEV, Eugeni",M,RUS,False,Silver,1,1,0,2,
2006,Turin,ITA,False,True,Speed skating,Skating,500m,"DOROFEYEV, Dmitry",M,RUS,False,Silver,0,1,0,1,30.0
2006,Turin,ITA,False,True,Speed skating,Skating,500m,"LEE, Kang Seok",M,KOR,False,Bronze,0,0,1,1,21.0
2006,Turin,ITA,False,True,Short Track Speed Skating,Skating,5000m relay,"BEDARD, Eric",M,CAN,False,Silver,0,1,0,1,30.0
2006,Turin,ITA,False,True,Short Track Speed Skating,Skating,5000m relay,"IZYKOWSKI, Alex",M,USA,False,Bronze,0,0,1,1,22.0
2006,Turin,ITA,False,True,Short Track Speed Skating,Skating,5000m relay,"OH, Se-Jong",M,KOR,False,Gold,1,0,0,1,
2006,Turin,ITA,False,True,Speed skating,Skating,5000m,"KRAMER, Sven",M,NED,False,Silver,0,1,1,2,20.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,4x7.5km relay,"CANNARD, Ferreol",M,FRA,False,Bronze,0,0,1,1,28.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,4x7.5km relay,"GROSS, Ricco",M,GER,False,Gold,1,0,0,1,36.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,4x7.5km relay,"KRUGLOV, Nikolay",M,RUS,False,Silver,0,1,0,1,56.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,4x10km relay,"DI CENTA, Giorgio",M,ITA,True,Gold,2,0,0,2,34.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,4x10km relay,"FILBRICH, Jens",M,GER,False,Silver,0,1,0,1,27.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,4x10km relay,"FREDRIKSSON, Mathias",M,SWE,False,Bronze,0,0,1,1,33.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,15km mass start,"GREIS, Michael",M,GER,False,Gold,3,0,0,3,30.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,15km mass start,"SIKORA, Tomasz",M,POL,False,Silver,0,1,0,1,33.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,15km,"ANGERER, Tobias",M,GER,False,Bronze,0,1,1,2,29.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,15km,"BAUER, Lukas",M,CZE,False,Silver,0,1,0,1,29.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,15km,"VEERPALU, Andrus",M,EST,False,Gold,1,0,0,1,35.0
2006,Turin,ITA,False,True,Speed skating,Skating,1500m,"FABRIS, Enrico",M,ITA,True,Gold,2,0,1,3,25.0
2006,Turin,ITA,False,True,Short Track Speed Skating,Skating,1500m,"LI, JiaJun",M,CHN,False,Bronze,0,0,1,1,31.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,12.5km pursuit,"BJOERNDALEN, Ole Einar",M,NOR,False,Silver,0,2,1,3,32.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,12.5km pursuit,"DEFRASNE, Vincent",M,FRA,False,Gold,1,0,1,2,29.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,10km,"ANDRESEN, Frode",M,NOR,False,Bronze,0,0,1,1,33.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,10km,"FISCHER, Sven",M,GER,False,Gold,2,0,1,3,35.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,10km,"HANEVOLD, Halvard",M,NOR,False,Silver,0,1,1,2,37.0
2006,Turin,ITA,False,True,Short Track Speed Skating,Skating,1000m,"AHN, Hyun-Soo",M,KOR,False,Gold,3,0,1,4,
2006,Turin,ITA,False,True,Speed skating,Skating,1000m,"CHEEK, Joey",M,USA,False,Silver,1,1,0,2,27.0
2006,Turin,ITA,False,True,Speed skating,Skating,1000m,"DAVIS, Shani",M,USA,False,Gold,1,1,0,2,24.0
2006,Turin,ITA,False,True,Short Track Speed Skating,Skating,1000m,"LEE, Ho-Suk",M,KOR,False,Silver,1,2,0,3,
2006,Turin,ITA,False,True,Short Track Speed Skating,Skating,1000m,"OHNO, Apolo Anton",M,USA,False,Bronze,1,0,2,3,24.0
2006,Turin,ITA,False,True,Speed skating,Skating,1000m,"WENNEMARS, Erben",M,NED,False,Bronze,0,0,2,2,31.0
2006,Turin,ITA,False,True,Speed skating,Skating,10000m,"HEDRICK, Chad",M,USA,False,Silver,1,1,1,3,29.0
2006,Turin,ITA,False,True,Speed skating,Skating,10000m,"VERHEIJEN, Carl",M,NED,False,Bronze,0,0,2,2,31.0
2006,Turin,ITA,False,True,Speed skating,Skating,10000m,"de JONG, Bob",M,NED,False,Gold,1,0,0,1,30.0
2006,Turin,ITA,False,True,Bobsleigh,Bobsleigh,two-man,"FLEMING, Valerie",F,USA,False,Silver,0,1,0,1,30.0
2006,Turin,ITA,False,True,Bobsleigh,Bobsleigh,two-man,"ISACCO, Jennifer",F,ITA,True,Bronze,0,0,1,1,29.0
2006,Turin,ITA,False,True,Bobsleigh,Bobsleigh,two-man,"KIRIASIS, Sandra",F,GER,False,Gold,1,0,0,1,31.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,super-G,"MEISSNITZER, Alexandra",F,AUT,False,Bronze,0,0,1,1,33.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,sprint 1.5km,"CRAWFORD, Chandra",F,CAN,False,Gold,1,0,0,1,23.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,sprint 1.5km,"SIDKO, Alena",F,RUS,False,Bronze,0,0,1,1,27.0
2006,Turin,ITA,False,True,Luge,Luge,singles,"HUEFNER, Tatjana",F,GER,False,Bronze,0,0,1,1,23.0
2006,Turin,ITA,False,True,Luge,Luge,singles,"KRAUSHAAR, Silke",F,GER,False,Silver,0,1,0,1,36.0
2006,Turin,ITA,False,True,Luge,Luge,singles,"OTTO, Sylke",F,GER,False,Gold,1,0,0,1,37.0
2006,Turin,ITA,False,True,Freestyle Skiing,Skiing,moguls,"HEIL, Jennifer",F,CAN,False,Gold,1,0,0,1,23.0
2006,Turin,ITA,False,True,Freestyle Skiing,Skiing,moguls,"LAOURA, Sandra",F,FRA,False,Bronze,0,0,1,1,26.0
2006,Turin,ITA,False,True,Freestyle Skiing,Skiing,moguls,"TRAA, Kari",F,NOR,False,Silver,0,1,0,1,32.0
2006,Turin,ITA,False,True,Figure skating,Skating,individual,"ARAKAWA, Shizuka",F,JPN,False,Gold,1,0,0,1,25.0
2006,Turin,ITA,False,True,Figure skating,Skating,individual,"COHEN, Sasha",F,USA,False,Silver,0,1,0,1,22.0
2006,Turin,ITA,False,True,Skeleton,Bobsleigh,individual,"HOLLINGSWORTH-RICHARDS, Mellisa",F,CAN,False,Bronze,0,0,1,1,
2006,Turin,ITA,False,True,Skeleton,Bobsleigh,individual,"PEDERSEN, Maya",F,SUI,False,Gold,1,0,0,1,34.0
2006,Turin,ITA,False,True,Skeleton,Bobsleigh,individual,"RUDMAN, Shelley",F,GBR,False,Silver,0,1,0,1,25.0
2006,Turin,ITA,False,True,Figure skating,Skating,individual,"SLUTSKAYA, Irina",F,RUS,False,Bronze,0,0,1,1,27.0
2006,Turin,ITA,False,True,Ice Hockey,Ice Hockey,ice hockey,"AGOSTA, Meghan",F,CAN,False,Gold,1,0,0,1,19.0
2006,Turin,ITA,False,True,Ice Hockey,Ice Hockey,ice hockey,"ANDERSSON, Cecilia",F,SWE,False,Silver,0,1,0,1,24.0
2006,Turin,ITA,False,True,Ice Hockey,Ice Hockey,ice hockey,"CAHOW, Caitlin",F,USA,False,Bronze,0,0,1,1,21.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,giant slalom,"MANCUSO, Julia",F,USA,False,Gold,1,0,0,1,22.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,giant slalom,"OTTOSSON, Anna",F,SWE,False,Bronze,0,0,1,1,30.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,giant slalom,"POUTIAINEN, Tanja",F,FIN,False,Silver,0,1,0,1,26.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,downhill,"DORFMEISTER, Michaela",F,AUT,False,Gold,2,0,0,2,33.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,downhill,"SCHILD, Martina",F,SUI,False,Silver,0,1,0,1,25.0
2006,Turin,ITA,False,True,Curling,Curling,curling,"BAKKER, Glenys",F,CAN,False,Bronze,0,0,1,1,44.0
2006,Turin,ITA,False,True,Curling,Curling,curling,"BEELI, Binia",F,SUI,False,Silver,0,1,0,1,
2006,Turin,ITA,False,True,Curling,Curling,curling,"BERGMAN, Ulrika",F,SWE,False,Gold,1,0,0,1,31.0
2006,Turin,ITA,False,True,Freestyle Skiing,Skiing,aerials,"CAMPLIN, Alisa",F,AUS,False,Bronze,0,0,1,1,32.0
2006,Turin,ITA,False,True,Freestyle Skiing,Skiing,aerials,"LEU, Evelyne",F,SUI,False,Gold,1,0,0,1,30.0
2006,Turin,ITA,False,True,Freestyle Skiing,Skiing,aerials,"LI, Nina",F,CHN,False,Silver,0,1,0,1,23.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,Team sprint,"ANDERSSON, Lina",F,SWE,False,Gold,1,0,0,1,25.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,Team sprint,"KUITUNEN, Virpi",F,FIN,False,Bronze,0,0,1,1,30.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,Team sprint,"RENNER, Sara",F,CAN,False,Silver,0,1,0,1,30.0
2006,Turin,ITA,False,True,Speed skating,Skating,Team pursuit,"ABRAMOVA, Yekaterina",F,RUS,False,Bronze,0,0,1,1,24.0
2006,Turin,ITA,False,True,Speed skating,Skating,Team pursuit,"ANSCHUETZ THOMS, Daniela",F,GER,False,Gold,1,0,0,1,32.0
2006,Turin,ITA,False,True,Snowboard,Skiing,Snowboard Cross,"FRIEDEN, Tanja",F,SUI,False,Gold,1,0,0,1,30.0
2006,Turin,ITA,False,True,Snowboard,Skiing,Snowboard Cross,"JACOBELLIS, Lindsey",F,USA,False,Silver,0,1,0,1,21.0
2006,Turin,ITA,False,True,Snowboard,Skiing,Snowboard Cross,"MALTAIS, Dominique",F,CAN,False,Bronze,0,0,1,1,26.0
2006,Turin,ITA,False,True,Snowboard,Skiing,Half-pipe,"BUAAS, Kjersti",F,NOR,False,Bronze,0,0,1,1,24.0
2006,Turin,ITA,False,True,Snowboard,Skiing,Giant parallel slalom,"FLETCHER, Rosey",F,USA,False,Bronze,0,0,1,1,31.0
2006,Turin,ITA,False,True,Snowboard,Skiing,Giant parallel slalom,"KOBER, Amelie",F,GER,False,Silver,0,1,0,1,19.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,Alpine combined,"KOSTELIC, Janica",F,CRO,False,Gold,1,1,0,2,24.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,Alpine combined,"PAERSON, Anja",F,SWE,False,Bronze,1,0,2,3,25.0
2006,Turin,ITA,False,True,Alpine Skiing,Skiing,Alpine combined,"SCHILD, Marlies",F,AUT,False,Silver,0,1,1,2,25.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,7.5km,"EFREMOVA, Lilia",F,UKR,False,Bronze,0,0,1,1,29.0
2006,Turin,ITA,False,True,Short Track Speed Skating,Skating,500m,"RADANOVA, Evgenia",F,BUL,False,Silver,0,1,0,1,29.0
2006,Turin,ITA,False,True,Speed skating,Skating,500m,"REN, Hui",F,CHN,False,Bronze,0,0,1,1,23.0
2006,Turin,ITA,False,True,Speed skating,Skating,500m,"WANG, Manli",F,CHN,False,Silver,0,1,0,1,33.0
2006,Turin,ITA,False,True,Speed skating,Skating,500m,"ZHUROVA, Svetlana",F,RUS,False,Gold,1,0,0,1,34.0
2006,Turin,ITA,False,True,Speed skating,Skating,5000m,"HUGHES, Clara",F,CAN,False,Gold,1,1,0,2,34.0
2006,Turin,ITA,False,True,Speed skating,Skating,5000m,"PECHSTEIN, Claudia",F,GER,False,Silver,1,1,0,2,34.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,4x6km relay,"APEL, Katrin",F,GER,False,Silver,0,1,0,1,33.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,4x6km relay,"BAILLY, Sandrine",F,FRA,False,Bronze,0,0,1,1,27.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,4x6km relay,"BOGALIY, Anna",F,RUS,False,Gold,1,0,0,1,27.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,4x5km relay,"BARANOVA-MASOLKINA, Natalia",F,RUS,False,Gold,1,0,0,1,
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,4x5km relay,"BAUER, Viola",F,GER,False,Silver,0,1,0,1,30.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,4x5km relay,"CONFORTOLA, Antonella",F,ITA,True,Bronze,0,0,1,1,31.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,30km,"KOWALCZYK, Justyna",F,POL,False,Bronze,0,0,1,1,23.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,30km,"NEUMANNOVA, Katerina",F,CZE,False,Gold,1,1,0,2,33.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,30km,"TCHEPALOVA, Julija",F,RUS,False,Silver,1,1,0,2,
2006,Turin,ITA,False,True,Short Track Speed Skating,Skating,3000m relay,"BYUN, Chun-Sa",F,KOR,False,Gold,1,0,0,1,
2006,Turin,ITA,False,True,Short Track Speed Skating,Skating,3000m relay,"CAPURSO, Marta",F,ITA,True,Bronze,0,0,1,1,26.0
2006,Turin,ITA,False,True,Short Track Speed Skating,Skating,3000m relay,"KRAUS, Alanna",F,CAN,False,Silver,0,1,0,1,29.0
2006,Turin,ITA,False,True,Speed skating,Skating,3000m,"GROENEWOLD, Renate",F,NED,False,Silver,0,1,0,1,30.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,15km,"ISHMOURATOVA, Svetlana",F,RUS,False,Gold,2,0,0,2,34.0
2006,Turin,ITA,False,True,Short Track Speed Skating,Skating,1500m,"CHOI, Eun-Kyung",F,KOR,False,Silver,1,1,0,2,
2006,Turin,ITA,False,True,Speed skating,Skating,1500m,"GROVES, Kristina",F,CAN,False,Silver,0,2,0,2,30.0
2006,Turin,ITA,False,True,Speed skating,Skating,1500m,"WUST, Ireen",F,NED,False,Bronze,1,0,1,2,20.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,"12,5km mass start","DISL, Uschi",F,GER,False,Bronze,0,0,1,1,36.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,"12,5km mass start","OLOFSSON, Anna Carin",F,SWE,False,Gold,1,1,0,2,33.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,10km pursuit,"AKHATOVA, Albina",F,RUS,False,Bronze,1,0,2,3,30.0
2006,Turin,ITA,False,True,Biathlon,Biathlon,10km pursuit,"GLAGOW, Martina",F,GER,False,Silver,0,3,0,3,
2006,Turin,ITA,False,True,Biathlon,Biathlon,10km pursuit,"WILHELM, Kati",F,GER,False,Gold,1,2,0,3,30.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,10km,"BJORGEN, Marit",F,NOR,False,Silver,0,1,0,1,
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,10km,"PEDERSEN, Hilde G",F,NOR,False,Bronze,0,0,1,1,42.0
2006,Turin,ITA,False,True,Cross Country Skiing,Skiing,10km,"SMIGUN, Kristina",F,EST,False,Gold,2,0,0,2,
2006,Turin,ITA,False,True,Speed skating,Skating,1000m,"FRIESINGER-POSTMA, Anna",F,GER,False,Bronze,1,0,1,2,
2006,Turin,ITA,False,True,Speed skating,Skating,1000m,"KLASSEN, Cindy",F,CAN,False,Silver,1,2,2,5,27.0
2006,Turin,ITA,False,True,Speed skating,Skating,1000m,"TIMMER, Marianne",F,NED,False,Gold,1,0,0,1,32.0
