Country,Host_City,Year,Gender,Gold,Silver,Bronze,Total_Medals,Ath_Rating,Gold_Share,Medal_Share,Rating_Share,Males,Females,Summer,Winter,Population_Density,Population,NOC_Males_Sent,NOC_Females_Sent,NOC_Total_Sent,Female_Representation,Male_Representation,Population_Representation,norm_Gold_Share,norm_Medal_Share,norm_Rating_Share,norm_Population,norm_Population_Density,norm_Male_Representation,norm_Female_Representation,norm_Population_Representation,norm_Males,norm_Females
Austria,Sochi,2014,M,2,8,9,19,31,0.01,0.03161397670549085,0.02587646076794658,4177870.0,4363705.0,False,True,100.60079636641336,8541575.0,85.0,40.0,125.0,9.166522484906748e-06,2.0345295569273337e-05,1.4634303392524212e-05,0.023333333333333334,0.1309886837578546,0.09991342225294345,0.006178293364847187,0.012231793187829085,0.024748494327428112,0.038261064852000766,0.031584836420256925,0.005865271360834498,0.006511027034191537
Austria,Squaw Valley,1960,F,0,0,1,1,1,0.0,0.006802721088435374,0.003389830508474576,3282797.0,3764742.0,False,True,83.00436814327058,7047539.0,17.0,9.0,26.0,2.3906020651614375e-06,5.178510885686809e-06,3.6892310918747665e-06,0.0,0.026566317504001798,0.012249319135661805,0.005094591429531135,0.010075687723254977,0.006288881526822693,0.00997837301998384,0.007929821874233859,0.00460524763023014,0.005614750254869577
Austria,Squaw Valley,1960,M,1,2,2,5,9,0.02,0.034013605442176874,0.030508474576271188,3282797.0,3764742.0,False,True,83.00436814327058,7047539.0,17.0,9.0,26.0,2.3906020651614375e-06,5.178510885686809e-06,3.6892310918747665e-06,0.04666666666666667,0.14108792720941338,0.11797132294540474,0.005094591429531135,0.010075687723254977,0.006288881526822693,0.00997837301998384,0.007929821874233859,0.00460524763023014,0.005614750254869577
Austria,Sydney,2000,Men,3,0,0,3,9,0.004484304932735426,0.0014866204162537165,0.0022371364653243847,3888395.0,4123171.0,True,False,94.35846664603201,8011566.0,55.0,37.0,92.0,8.973675843179922e-06,1.4144653513853401e-05,1.1483397877518577e-05,0.01046337817638266,0.004192608571217602,0.007755542687372954,0.005793850299864198,0.011466915165362787,0.01720164416464627,0.037456122969432994,0.02477494848683688,0.005457767872943905,0.006151096556286511
Austria,Sydney,2000,Women,0,1,0,1,2,0.0,0.0004955401387512388,0.0004971414367387521,3888395.0,4123171.0,True,False,94.35846664603201,8011566.0,55.0,37.0,92.0,8.973675843179922e-06,1.4144653513853401e-05,1.1483397877518577e-05,0.0,2.1479575505140016e-05,0.0009721739989837185,0.005793850299864198,0.011466915165362787,0.01720164416464627,0.037456122969432994,0.02477494848683688,0.005457767872943905,0.006151096556286511
Austria,Turin,2006,F,2,2,2,6,12,0.011363636363636364,0.011299435028248588,0.011310084825636193,4020734.0,4247907.0,False,True,97.38623959491972,8268641.0,55.0,18.0,73.0,4.237380903112992e-06,1.3679094414104489e-05,8.82853663618967e-06,0.026515151515151516,0.04549149876887913,0.04312642180346962,0.005980320154018565,0.011837910785485318,0.01663500852654271,0.017686827889593627,0.01903713519915474,0.005644065840243164,0.006337749121379019
Austria,Turin,2006,M,14,5,5,24,57,0.07954545454545454,0.04519774011299435,0.05372290292177191,4020734.0,4247907.0,False,True,97.38623959491972,8268641.0,55.0,18.0,73.0,4.237380903112992e-06,1.3679094414104489e-05,8.82853663618967e-06,0.1856060606060606,0.1881582498425698,0.20847274609356595,0.005980320154018565,0.011837910785485318,0.01663500852654271,0.017686827889593627,0.01903713519915474,0.005644065840243164,0.006337749121379019
Austria,Vancouver,2010,F,1,2,3,6,10,0.005681818181818182,0.011342155009451797,0.00945179584120983,4075960.0,4287444.0,False,True,98.50233741833875,8363404.0,49.0,26.0,75.0,6.064219147818607e-06,1.2021707769457993e-05,8.967640448793338e-06,0.013257575757575758,0.04567129303614277,0.035881884259484305,0.0060490566814492,0.011974667210457297,0.01461779021960792,0.025312050722994864,0.019337773022291987,0.005721809298649749,0.0063969115321190016
Austria,Vancouver,2010,M,10,7,3,20,47,0.056818181818181816,0.03780718336483932,0.0444234404536862,4075960.0,4287444.0,False,True,98.50233741833875,8363404.0,49.0,26.0,75.0,6.064219147818607e-06,1.2021707769457993e-05,8.967640448793338e-06,0.13257575757575757,0.15705384160596175,0.17221880197963368,0.0060490566814492,0.011974667210457297,0.01461779021960792,0.025312050722994864,0.019337773022291987,0.005721809298649749,0.0063969115321190016
Azerbaijan,Athens,2004,Men,1,0,2,3,5,0.001519756838905775,0.0015045135406218655,0.0012600806451612903,4086139.0,4220361.0,True,False,94.51962546719312,8306500.0,31.0,6.0,37.0,1.421679330275301e-06,7.586623949894999e-06,4.4543429844097995e-06,0.003546099290780142,0.004267914811862361,0.003946491656525932,0.00600778125373044,0.011486662094146482,0.009219814857304363,0.005934089524569106,0.009583418346700973,0.005736138612073147,0.006296529813736973
Azerbaijan,Athens,2004,Women,0,0,2,2,2,0.0,0.0010030090270812437,0.0005040322580645161,4086139.0,4220361.0,True,False,94.51962546719312,8306500.0,31.0,6.0,37.0,1.421679330275301e-06,7.586623949894999e-06,4.4543429844097995e-06,0.0,0.0021572482337912104,0.0009990378582767346,0.00600778125373044,0.011486662094146482,0.009219814857304363,0.005934089524569106,0.009583418346700973,0.005736138612073147,0.006296529813736973
Azerbaijan,Atlanta,1996,Men,0,1,0,1,2,0.0,0.0005385029617662897,0.0005411255411255411,3790889.0,3972111.0,True,False,88.33514145570578,7763000.0,20.0,3.0,23.0,7.552659026900306e-07,5.275807337012506e-06,2.9627721241787967e-06,0.0,0.00020229588361222312,0.0011436459811345597,0.005613552465505609,0.010728871956077343,0.006407301802168792,0.0031524798778281874,0.006359763954477824,0.0053205054665521265,0.0059250532609838365
Azerbaijan,Beijing,2008,Men,1,1,3,5,8,0.0015015015015015015,0.0024521824423737125,0.0019821605550049554,4333036.0,4430364.0,True,False,99.71868847519413,8763400.0,30.0,14.0,44.0,3.1600112315827773e-06,6.923551985259296e-06,5.02088230595431e-06,0.0035035035035035035,0.008256339689404365,0.006761519383892442,0.00633919456254355,0.012123707750234407,0.008412784759530379,0.013189886880626512,0.010807850266738105,0.006083703647567486,0.0066107742870816525
Azerbaijan,Beijing,2008,Women,0,0,1,1,1,0.0,0.0004904364884747426,0.0002477700693756194,4333036.0,4430364.0,True,False,99.71868847519413,8763400.0,30.0,14.0,44.0,3.1600112315827773e-06,6.923551985259296e-06,5.02088230595431e-06,0.0,0.0,0.0,0.00633919456254355,0.012123707750234407,0.008412784759530379,0.013189886880626512,0.010807850266738105,0.006083703647567486,0.0066107742870816525
Azerbaijan,London,2012,Men,2,1,5,8,13,0.0031545741324921135,0.00411522633744856,0.0033810143042912874,4614743.0,4681041.0,True,False,105.77668357357807,9295784.0,38.0,14.0,52.0,2.9907877328995835e-06,8.234478063025394e-06,5.593933766102999e-06,0.007360672975814932,0.015255541236800658,0.012214949173434969,0.0067253603384226455,0.012865999093133762,0.010008323188447804,0.012483547997122861,0.012046356532670461,0.006480271866112075,0.006985882556223638
Azerbaijan,London,2012,Women,0,1,1,2,3,0.0,0.00102880658436214,0.0007802340702210664,4614743.0,4681041.0,True,False,105.77668357357807,9295784.0,38.0,14.0,52.0,2.9907877328995835e-06,8.234478063025394e-06,5.593933766102999e-06,0.0,0.0022658216174368463,0.0020758103165187908,0.0067253603384226455,0.012865999093133762,0.010008323188447804,0.012483547997122861,0.012046356532670461,0.006480271866112075,0.006985882556223638
Azerbaijan,Rio,2016,Men,1,6,7,14,22,0.0014992503748125937,0.006927263730826323,0.0054876527812422055,4860704.0,4901570.0,True,False,111.08487114766956,9762274.0,42.0,14.0,56.0,2.8562276984721224e-06,8.640723648261651e-06,5.736368391217046e-06,0.0034982508745627187,0.02709047628172325,0.0204276769384796,0.007063729772496246,0.013516415876036931,0.0105027678820243,0.011921894413422639,0.012354193067357418,0.006826519263590469,0.007315877934681227
Azerbaijan,Rio,2016,Women,0,1,3,4,5,0.0,0.0019792182088075212,0.001247193813918683,4860704.0,4901570.0,True,False,111.08487114766956,9762274.0,42.0,14.0,56.0,2.8562276984721224e-06,8.640723648261651e-06,5.736368391217046e-06,0.0,0.0062657897073844365,0.003896252359224769,0.007063729772496246,0.013516415876036931,0.0105027678820243,0.011921894413422639,0.012354193067357418,0.006826519263590469,0.007315877934681227
Azerbaijan,Sydney,2000,Men,1,0,1,2,4,0.0014947683109118087,0.0009910802775024777,0.0009942828734775043,3935204.0,4113396.0,True,False,91.58498254803473,8048600.0,25.0,6.0,31.0,1.4586487661290088e-06,6.352910802082941e-06,3.851601520761374e-06,0.003487792725460887,0.0021070440733613714,0.0029102793385235,0.005820712984212162,0.011127077776560409,0.007718252892079623,0.006088399949822482,0.008280744622997136,0.005523662443337448,0.006136469433212344
Azerbaijan,Sydney,2000,Women,1,0,0,1,3,0.0014947683109118087,0.0004955401387512388,0.0007457121551081282,3935204.0,4113396.0,True,False,91.58498254803473,8048600.0,25.0,6.0,31.0,1.4586487661290088e-06,6.352910802082941e-06,3.851601520761374e-06,0.003487792725460887,2.1479575505140016e-05,0.0019412266687536092,0.005820712984212162,0.011127077776560409,0.007718252892079623,0.006088399949822482,0.008280744622997136,0.005523662443337448,0.006136469433212344
"Bahamas, The",Athens,2004,Women,1,0,1,2,4,0.001519756838905775,0.0010030090270812437,0.0010080645161290322,157311.0,165215.0,True,False,23.236743515850144,322526.0,13.0,9.0,22.0,5.447447265684109e-05,8.263884915867295e-05,6.821155503742334e-05,0.003546099290780142,0.0021572482337912104,0.0029640070571095322,0.0002165900941378742,0.002752309340458411,0.10056646782833216,0.2273764488696547,0.1473785591278562,0.00020539808759876573,0.0002284868852750639
"Bahamas, The",Atlanta,1996,Women,0,5,0,5,10,0.0,0.0026925148088314485,0.0027056277056277055,139829.0,143961.0,True,False,20.445965417867434,283790.0,20.0,7.0,27.0,4.8624280186995086e-05,0.00014303184604052093,9.51407731068748e-05,0.0,0.009267819107465481,0.00958195526789705,0.0001884928607603635,0.002410352902983195,0.17407125882820393,0.20295774550051748,0.20557927518051333,0.00018078810063856763,0.00019668280611206227
"Bahamas, The",Barcelone,1992,Men,0,0,1,1,1,0.0,0.0005841121495327102,0.0002949852507374631,131950.0,134184.0,True,False,19.173919308357352,266134.0,12.0,2.0,14.0,1.4904906695284088e-05,9.09435392194013e-05,5.2605078644592576e-05,0.0,0.00039424986542570457,0.0001840683321531613,0.00017568604662071747,0.0022544880005652274,0.11067417134943404,0.06221308054611578,0.11364909476765529,0.00016969657293810998,0.00018205269027614116
"Bahamas, The",Beijing,2008,Men,0,6,1,7,13,0.0,0.0034330554193231977,0.0032210109018830525,170374.0,178302.0,True,False,25.12074927953891,348676.0,16.0,9.0,25.0,5.0476158427835916e-05,9.39110427647411e-05,7.169980153494935e-05,0.0,0.012384509534106546,0.011591176086672757,0.00023555804779395396,0.0029831581849435653,0.11428594322951344,0.2106874852777871,0.15491752455197635,0.00022378730277214793,0.00024807002181436013
"Bahamas, The",London,2012,Men,4,0,0,4,12,0.006309148264984227,0.00205761316872428,0.0031209362808842654,181974.0,190065.0,True,False,26.80396253602305,372039.0,12.0,9.0,21.0,4.735222160839713e-05,6.594348643212767e-05,5.644569520937321e-05,0.014721345951629864,0.006595728157224784,0.011201035287743352,0.0002525044455479498,0.0031894037510508924,0.08024641068192798,0.1976481729934496,0.12194961926032513,0.00024011700467915502,0.00026567195007230635
"Bahamas, The",Rio,2016,Men,0,0,5,5,5,0.0,0.002474022761009401,0.001247193813918683,191536.0,199696.0,True,False,28.186743515850143,391232.0,17.0,12.0,29.0,6.0091338835029246e-05,8.875616072174421e-05,7.412481596597415e-05,0.0,0.008348258364818317,0.003896252359224769,0.0002664261256443604,0.0033588370922441454,0.10801189579416642,0.25082124829741204,0.16015858190312823,0.0002535777468890517,0.00028008359430016315
"Bahamas, The",Rio,2016,Women,1,0,0,1,3,0.0014992503748125937,0.0004948045522018803,0.0007483162883512097,191536.0,199696.0,True,False,28.186743515850143,391232.0,17.0,12.0,29.0,6.0091338835029246e-05,8.875616072174421e-05,7.412481596597415e-05,0.0034982508745627187,1.838373508279059e-05,0.0019513788793124357,0.0002664261256443604,0.0033588370922441454,0.10801189579416642,0.25082124829741204,0.16015858190312823,0.0002535777468890517,0.00028008359430016315
"Bahamas, The",Sydney,2000,Men,0,0,5,5,5,0.0,0.002477700693756194,0.0012428535918468805,145097.0,152793.0,True,False,21.461815561959654,297890.0,16.0,9.0,25.0,5.890322200624374e-05,0.00011027106004948413,8.392359595823962e-05,0.0,0.008363737566930065,0.0038793320082933912,0.0001987203233435652,0.002534825893699855,0.13419784880396204,0.24586204865406136,0.18133617460268178,0.0001882040376770257,0.00020989884201907415
"Bahamas, The",Sydney,2000,Women,6,0,0,6,18,0.008968609865470852,0.002973240832507433,0.0044742729306487695,145097.0,152793.0,True,False,21.461815561959654,297890.0,16.0,9.0,25.0,5.890322200624374e-05,0.00011027106004948413,8.392359595823962e-05,0.02092675635276532,0.010449302064786295,0.01647701671530197,0.0001987203233435652,0.002534825893699855,0.13419784880396204,0.24586204865406136,0.18133617460268178,0.0001882040376770257,0.00020989884201907415
"Bahamas, The",Tokyo,1964,Men,2,0,0,2,6,0.006042296072507553,0.0019743336623889436,0.0029806259314456036,65095.0,68603.0,True,False,9.63242074927954,133698.0,10.0,0.0,10.0,0.0,0.00015362162992549352,7.479543448667894e-05,0.014098690835850957,0.006245232267528227,0.010654035546133268,7.962333494207209e-05,0.0010853599864835523,0.18696016799629125,0.0,0.1616079547739829,7.558258836975149e-05,8.391853597159567e-05
Bahrain,London,2012,Women,1,0,0,1,3,0.0015772870662460567,0.00051440329218107,0.0007802340702210664,806678.0,493539.0,True,False,1710.8118421052634,1300217.0,4.0,8.0,12.0,1.620945862434377e-05,4.95860801955675e-06,9.229228659523756e-06,0.003680336487907466,0.00010086834754287745,0.0020758103165187908,0.000925760173601211,0.20953233570753432,0.006021236020725593,0.0676582802980109,0.019903129993897282,0.0011195333926200992,0.0007197846403853183
Bahrain,Rio,2016,Women,1,1,0,2,5,0.0014992503748125937,0.0009896091044037606,0.001247193813918683,885454.0,539717.0,True,False,1875.225,1425171.0,20.0,13.0,33.0,2.4086697287652602e-05,2.258728290797715e-05,2.3155116122907356e-05,0.0034982508745627187,0.0021008523925166727,0.003896252359224769,0.0010163958019431532,0.2296780211665015,0.027477234732183796,0.10053787447866196,0.05000042505635866,0.0012304289613637536,0.0007888845165304717
Barbados,Sydney,2000,Men,0,0,1,1,1,0.0,0.0004955401387512388,0.00024857071836937607,129637.0,140210.0,True,False,627.5511627906977,269847.0,12.0,6.0,18.0,4.279295342700235e-05,9.256616552373165e-05,6.67044658639896e-05,0.0,2.1479575505140016e-05,3.1213292138276482e-06,0.00017837927843429393,0.0767994742080291,0.11264908257306543,0.17861778760430783,0.14412136581378243,0.0001664404866871697,0.00019106988144186281
Belarus,Athens,2004,Men,1,3,4,8,13,0.001519756838905775,0.004012036108324975,0.003276209677419355,4547723.0,5182423.0,True,False,47.29839785765292,9730146.0,82.0,69.0,151.0,1.3314235445466339e-05,1.8031001448417152e-05,1.5518780499285417e-05,0.003546099290780142,0.014821247702218114,0.011806368451857122,0.007040425664845671,0.005700604514636005,0.02193174877001572,0.0555736187493765,0.033496410711531296,0.006385925605611419,0.007736140993172169
Belarus,Athens,2004,Women,1,2,4,7,11,0.001519756838905775,0.003510531594784353,0.002772177419354839,4547723.0,5182423.0,True,False,47.29839785765292,9730146.0,82.0,69.0,151.0,1.3314235445466339e-05,1.8031001448417152e-05,1.5518780499285417e-05,0.003546099290780142,0.012710581124146966,0.009841399253024326,0.007040425664845671,0.005700604514636005,0.02193174877001572,0.0555736187493765,0.033496410711531296,0.006385925605611419,0.007736140993172169
Belarus,Atlanta,1996,Men,0,5,6,11,16,0.0,0.0059235325794291865,0.004329004329004329,4764284.0,5395716.0,True,False,49.387925138405286,10160000.0,91.0,65.0,156.0,1.2046594001611649e-05,1.9100456647840472e-05,1.5354330708661416e-05,0.0,0.022866103943245366,0.015910687232968918,0.007352221104649896,0.0059566360871389735,0.023233391095716642,0.05028248336272702,0.03314099394657577,0.006690785655153088,0.008055308559602683
Belarus,Atlanta,1996,Women,1,1,10,12,15,0.0016260162601626016,0.006462035541195477,0.004058441558441558,4764284.0,5395716.0,True,False,49.387925138405286,10160000.0,91.0,65.0,156.0,1.2046594001611649e-05,1.9100456647840472e-05,1.5354330708661416e-05,0.003794037940379404,0.02513248474920868,0.014855898572123606,0.007352221104649896,0.0059566360871389735,0.023233391095716642,0.05028248336272702,0.03314099394657577,0.006690785655153088,0.008055308559602683
Belarus,Beijing,2008,Men,7,3,4,14,31,0.010510510510510511,0.006866110838646395,0.007680872150644202,4433893.0,5094092.0,True,False,46.315689950772494,9527985.0,91.0,84.0,175.0,1.6489690409988668e-05,2.0523724862101996e-05,1.8366947471055002e-05,0.024524524524524527,0.026833103990564183,0.028977940216681895,0.006893787788017115,0.005580192470712318,0.024965662021611004,0.0688279677712927,0.03965200560355538,0.006225683366984297,0.007603964173912402
Belarus,Beijing,2008,Women,0,1,10,11,12,0.0,0.005394801373222168,0.002973240832507433,4433893.0,5094092.0,True,False,46.315689950772494,9527985.0,91.0,84.0,175.0,1.6489690409988668e-05,2.0523724862101996e-05,1.8366947471055002e-05,0.0,0.02064084922351091,0.010625244746116695,0.006893787788017115,0.005580192470712318,0.024965662021611004,0.0688279677712927,0.03965200560355538,0.006225683366984297,0.007603964173912402
Belarus,Lillehammer,1994,F,0,1,0,1,2,0.0,0.0029154518950437317,0.0029154518950437317,4794613.0,5432387.0,False,True,49.713613227408544,10227000.0,21.0,12.0,33.0,2.2089736979342597e-06,4.379915542714292e-06,3.2267527134056907e-06,0.0,0.010206087546085863,0.01039995463753219,0.007400819685719011,0.005996542928433223,0.005316904860496516,0.0092202562151776,0.0069302914490892015,0.006733480786975297,0.008110182342748745
Belarus,Lillehammer,1994,M,0,1,0,1,2,0.0,0.0029154518950437317,0.0029154518950437317,4794613.0,5432387.0,False,True,49.713613227408544,10227000.0,21.0,12.0,33.0,2.2089736979342597e-06,4.379915542714292e-06,3.2267527134056907e-06,0.0,0.010206087546085863,0.01039995463753219,0.007400819685719011,0.005996542928433223,0.005316904860496516,0.0092202562151776,0.0069302914490892015,0.006733480786975297,0.008110182342748745
Belarus,London,2012,Men,2,4,0,6,14,0.0031545741324921135,0.0030864197530864196,0.0036410923276983093,4399404.0,5065091.0,True,False,46.00706402882,9464495.0,91.0,70.0,161.0,1.3820087339003386e-05,2.0684620007619214e-05,1.701094458816873e-05,0.007360672975814932,0.010925634697012718,0.013228863059126586,0.0068477351923144575,0.0055423762714022886,0.025161488767339063,0.05768504455300013,0.0367213472179346,0.0061771320662023345,0.007560567632094099
Belarus,London,2012,Women,1,8,6,15,25,0.0015772870662460567,0.007716049382716049,0.006501950585175552,4399404.0,5065091.0,True,False,46.00706402882,9464495.0,91.0,70.0,161.0,1.3820087339003386e-05,2.0684620007619214e-05,1.701094458816873e-05,0.003680336487907466,0.030410214126058432,0.024381915801734384,0.0068477351923144575,0.0055423762714022886,0.025161488767339063,0.05768504455300013,0.0367213472179346,0.0061771320662023345,0.007560567632094099
Belarus,Nagano,1998,M,0,0,2,2,2,0.0,0.0044742729306487695,0.002242152466367713,4725847.0,5343153.0,False,True,48.945572659311296,10069000.0,43.0,15.0,58.0,2.8073311769286787e-06,9.098898038806589e-06,5.760254245704638e-06,0.0,0.01676664955941121,0.007775097561875038,0.0072862140766306515,0.0059024342579184225,0.011060415532535608,0.011717800332500304,0.012405816320254033,0.006636676624791052,0.007976654291556909
Belarus,Rio,2016,Men,1,2,2,5,9,0.0014992503748125937,0.002474022761009401,0.0022449488650536295,4423747.0,5083373.0,True,False,46.21426484663736,9507120.0,53.0,70.0,123.0,1.3770384349131964e-05,1.1980793657503469e-05,1.2937671976371392e-05,0.0034982508745627187,0.008348258364818317,0.0077859993190494345,0.006878653319449845,0.005567764765583891,0.014567993332494563,0.057477584273276816,0.027917995331783414,0.006211400508747358,0.007587924467290203
Belarus,Rio,2016,Women,0,2,5,7,9,0.0,0.0034636318654131617,0.0022449488650536295,4423747.0,5083373.0,True,False,46.21426484663736,9507120.0,53.0,70.0,123.0,1.3770384349131964e-05,1.1980793657503469e-05,1.2937671976371392e-05,0.0,0.012513195679686081,0.0077859993190494345,0.006878653319449845,0.005567764765583891,0.014567993332494563,0.057477584273276816,0.027917995331783414,0.006211400508747358,0.007587924467290203
Belarus,Salt Lake City,2002,M,0,0,1,1,1,0.0,0.002079002079002079,0.001037344398340249,4623104.0,5242444.0,False,True,47.95658918044725,9865548.0,44.0,20.0,64.0,3.815014523760292e-06,9.51741513926574e-06,6.487221997196709e-06,0.0,0.006685747004205821,0.003078154645423471,0.00713863977042657,0.005781253262769202,0.011569795983704584,0.015923870622175457,0.013976973847921919,0.006492041921081428,0.007825955269799746
Belarus,Sochi,2014,F,4,0,1,5,13,0.02,0.008319467554076539,0.010851419031719533,4406803.0,5067708.0,False,True,46.05575196761786,9474511.0,15.0,11.0,26.0,2.170606514818928e-06,3.403828126648729e-06,2.744204951580087e-06,0.04666666666666667,0.03294980157243988,0.041338313714782436,0.006855000317508312,0.005548342046363531,0.004128901197491199,0.009060111592854206,0.0058873861112726375,0.006187547882099744,0.007564483660849608
Belarus,Sochi,2014,M,1,0,0,1,3,0.005,0.0016638935108153079,0.0025041736227045075,4406803.0,5067708.0,False,True,46.05575196761786,9474511.0,15.0,11.0,26.0,2.170606514818928e-06,3.403828126648729e-06,2.744204951580087e-06,0.011666666666666667,0.004938692376607103,0.008796586749137436,0.006855000317508312,0.005548342046363531,0.004128901197491199,0.009060111592854206,0.0058873861112726375,0.006187547882099744,0.007564483660849608
Belarus,Sydney,2000,Men,0,1,8,9,10,0.0,0.0044598612487611496,0.002485707183693761,4684213.0,5295397.0,True,False,48.5110464163859,9979610.0,72.0,67.0,139.0,1.2652498009119996e-05,1.5370778399701294e-05,1.3928400007615528e-05,0.0,0.01670599555835499,0.008724595357142845,0.007221374865260978,0.00584919138413793,0.018693970396615057,0.05281152669006686,0.03005920421067243,0.006578067072274126,0.007905193126387608
Belarus,Sydney,2000,Women,3,7,3,13,26,0.004484304932735426,0.006442021803766105,0.006462838677603778,4684213.0,5295397.0,True,False,48.5110464163859,9979610.0,72.0,67.0,139.0,1.2652498009119996e-05,1.5370778399701294e-05,1.3928400007615528e-05,0.01046337817638266,0.025048253549779916,0.024229438073461097,0.007221374865260978,0.00584919138413793,0.018693970396615057,0.05281152669006686,0.03005920421067243,0.006578067072274126,0.007905193126387608
Belarus,Turin,2006,M,0,1,0,1,2,0.0,0.0018832391713747645,0.001885014137606032,4478373.0,5126551.0,False,True,46.68969168032208,9604924.0,14.0,14.0,28.0,2.7308808592755636e-06,3.12613531744676e-06,2.9151714266557445e-06,0.0,0.005861845692853946,0.006382794183448217,0.006949595642179452,0.005626019223881548,0.0037909190976379444,0.011398696706616203,0.006256887046826713,0.006288299327400131,0.007652535200803899
Belarus,Vancouver,2010,F,0,0,1,1,1,0.0,0.001890359168241966,0.000945179584120983,4411603.0,5078980.0,False,True,46.13387822084861,9490583.0,34.0,14.0,48.0,2.75645897404597e-06,7.70694915204292e-06,5.0576450361374006e-06,0.0,0.005891811404064551,0.0027188502194479738,0.006866658174149249,0.005557914923278175,0.009366263606208205,0.011505459757667879,0.010887303640214764,0.00619430500013023,0.007581350866096872
Belarus,Vancouver,2010,M,1,1,0,2,5,0.005681818181818182,0.003780718336483932,0.004725897920604915,4411603.0,5078980.0,False,True,46.13387822084861,9490583.0,34.0,14.0,48.0,2.75645897404597e-06,7.70694915204292e-06,5.0576450361374006e-06,0.013257575757575758,0.013847707730480194,0.01745797645946412,0.006866658174149249,0.005557914923278175,0.009366263606208205,0.011505459757667879,0.010887303640214764,0.00619430500013023,0.007581350866096872
Belgium,Athens,2004,Men,0,0,1,1,1,0.0,0.0005015045135406219,0.00025201612903225806,5110738.0,5310399.0,True,False,332.7488087647073,10421137.0,31.0,19.0,50.0,3.577885578842569e-06,6.065660184497816e-06,4.79794095404369e-06,0.0,4.6581655720059597e-05,1.6553258860335754e-05,0.0075416373384505735,0.040677088549741,0.007368637908549556,0.014934094406088883,0.01032601873767248,0.007178500357264315,0.007927641832306653
Belgium,Athens,2004,Women,1,0,1,2,4,0.001519756838905775,0.0010030090270812437,0.0010080645161290322,5110738.0,5310399.0,True,False,332.7488087647073,10421137.0,31.0,19.0,50.0,3.577885578842569e-06,6.065660184497816e-06,4.79794095404369e-06,0.003546099290780142,0.0021572482337912104,0.0029640070571095322,0.0075416373384505735,0.040677088549741,0.007368637908549556,0.014934094406088883,0.01032601873767248,0.007178500357264315,0.007927641832306653
Belgium,Atlanta,1996,Men,1,1,1,3,6,0.0016260162601626016,0.0016155088852988692,0.0016233766233766235,4971479.0,5185158.0,True,False,324.3032754300756,10156637.0,41.0,20.0,61.0,3.857163079697861e-06,8.247042781433855e-06,6.00592499269197e-06,0.003794037940379404,0.004735057495538852,0.005362800624515805,0.007349781746021009,0.03964225009598633,0.01002361580594107,0.01609979869465887,0.01293677170674087,0.006982460878137772,0.007740233594871182
Belgium,Atlanta,1996,Women,1,1,1,3,6,0.0016260162601626016,0.0016155088852988692,0.0016233766233766235,4971479.0,5185158.0,True,False,324.3032754300756,10156637.0,41.0,20.0,61.0,3.857163079697861e-06,8.247042781433855e-06,6.00592499269197e-06,0.003794037940379404,0.004735057495538852,0.005362800624515805,0.007349781746021009,0.03964225009598633,0.01002361580594107,0.01609979869465887,0.01293677170674087,0.006982460878137772,0.007740233594871182
Belgium,Barcelone,1992,Men,0,0,1,1,1,0.0,0.0005841121495327102,0.0002949852507374631,4915880.0,5129278.0,True,False,320.7437305884445,10045158.0,44.0,24.0,68.0,4.679021101995252e-06,8.950584635914628e-06,6.76943060527271e-06,0.0,0.00039424986542570457,0.0001840683321531613,0.00726892023528961,0.039206096009082286,0.010879902124608836,0.01953023407972818,0.014586896610026889,0.006904192335350902,0.007656615831455894
Belgium,Barcelone,1992,Women,0,1,1,2,3,0.0,0.0011682242990654205,0.0008849557522123894,4915880.0,5129278.0,True,False,320.7437305884445,10045158.0,44.0,24.0,68.0,4.679021101995252e-06,8.950584635914628e-06,6.76943060527271e-06,0.0,0.0028525846532025004,0.0024840676775716103,0.00726892023528961,0.039206096009082286,0.010879902124608836,0.01953023407972818,0.014586896610026889,0.006904192335350902,0.007656615831455894
Belgium,Beijing,2008,Women,5,0,0,5,15,0.0075075075075075074,0.0024521824423737125,0.0037165510406342913,5258411.0,5451562.0,True,False,341.9713950264909,10709973.0,78.0,17.0,95.0,3.1183723123757925e-06,1.483337837228775e-05,8.87023711451e-06,0.017517517517517518,0.008256339689404365,0.013523038767784884,0.007751145096087569,0.04180713996610658,0.018039896601011934,0.013016086031856557,0.019127260270433162,0.0073863845012051305,0.008138875446068146
Belgium,London,2012,Men,0,1,0,1,2,0.0,0.00051440329218107,0.0005201560468140442,5464177.0,5664069.0,True,False,355.32692835154364,11128246.0,69.0,42.0,111.0,7.415163904253285e-06,1.2627702213892412e-05,9.974617742993819e-06,0.0,0.00010086834754287745,0.0010618964308271727,0.008054540234886401,0.04344360493611541,0.015355350819098945,0.03095089413635321,0.021514100586652974,0.007676048073842822,0.008456866857129217
Belgium,London,2012,Women,0,0,2,2,2,0.0,0.00102880658436214,0.0005201560468140442,5464177.0,5664069.0,True,False,355.32692835154364,11128246.0,69.0,42.0,111.0,7.415163904253285e-06,1.2627702213892412e-05,9.974617742993819e-06,0.0,0.0022658216174368463,0.0010618964308271727,0.008054540234886401,0.04344360493611541,0.015355350819098945,0.03095089413635321,0.021514100586652974,0.007676048073842822,0.008456866857129217
