Country,Host_City,Year,Education_Index,Gold,Silver,Bronze,Total_Medals,Ath_Rating,Gold_Share,Medal_Share,Rating_Share,norm_Gold_Share,norm_Medal_Share,norm_Rating_Share
Kenya,Los Angeles,1984,0.3646777776,1,0,2,3,5,0.0020161290322580645,0.0020352781546811396,0.001699524133242692,0.004327301337529505,0.004906169218076083,0.0042678290638637475
Kenya,Seoul,1988,0.3824788886,5,2,2,9,21,0.009881422924901186,0.005821474773609315,0.0068560235063663075,0.021208907741251327,0.01693052207682877,0.019426772606815797
Kenya,Sydney,2000,0.431166667,2,3,2,7,14,0.0029895366218236174,0.003468780971258672,0.003479990057171265,0.006416566407816545,0.009458744117216858,0.009501996755545958
"Korea, Rep.",Albertville,1992,0.7043333331999999,5,1,1,7,18,0.04672897196261682,0.021604938271604937,0.027777777777777776,0.1002963300661044,0.06705626924071176,0.08093200491090191
"Korea, Rep.",Athens,2004,0.8290490215999999,14,28,10,52,108,0.02127659574468085,0.026078234704112337,0.02721774193548387,0.04566683964711988,0.08126274084267927,0.07928562602067811
"Korea, Rep.",Atlanta,1996,0.7535088888,10,49,7,66,135,0.016260162601626018,0.035541195476575124,0.036525974025974024,0.034899861193733894,0.11131558565474792,0.10664972606883925
"Korea, Rep.",Barcelone,1992,0.7043333331999999,28,5,16,49,110,0.0498220640569395,0.028621495327102803,0.032448377581120944,0.10693516187830918,0.08933972844277535,0.09466251346087448
"Korea, Rep.",Beijing,2008,0.853515848,41,12,26,79,173,0.06156156156156156,0.03874448258950466,0.04286422200198216,0.13213213213213215,0.12148871146686269,0.12528274360207614
"Korea, Rep.",Lillehammer,1994,0.7298444444000001,8,1,1,10,27,0.07017543859649122,0.029154518950437316,0.03935860058309038,0.15062045357295678,0.0910325259316811,0.11497700838780951
"Korea, Rep.",London,2012,0.864509636,18,14,31,63,113,0.028391167192429023,0.032407407407407406,0.029388816644993498,0.06093713933984766,0.10136317765252188,0.0856680953215618
"Korea, Rep.",Los Angeles,1984,0.623728889,6,29,7,42,83,0.012096774193548387,0.028493894165535955,0.02821210061182869,0.025963808025177025,0.08893448763087561,0.08220881594962884
"Korea, Rep.",Nagano,1998,0.7753266664,6,4,2,12,28,0.040268456375838924,0.026845637583892617,0.03139013452914798,0.08642985758716648,0.08369988923723709,0.0915515178960943
"Korea, Rep.",Salt Lake City,2002,0.8130967328,5,2,0,7,19,0.03067484662576687,0.014553014553014554,0.01970954356846473,0.06583869519676792,0.0446604911922536,0.05721321857539568
"Korea, Rep.",Seoul,1988,0.6626488888000001,28,37,12,77,170,0.05533596837944664,0.04980595084087969,0.0555011426705844,0.11876988335100742,0.15661815950595476,0.16243243627353357
"Korea, Rep.",Sydney,2000,0.7971444440000001,12,26,35,73,123,0.017937219730941704,0.03617443012884044,0.030574198359433258,0.03849939844689927,0.11332663728982734,0.08915284983926769
"Korea, Rep.",Turin,2006,0.84252206,14,3,2,19,50,0.07954545454545454,0.035781544256120526,0.0471253534401508,0.17073170731707318,0.11207889480778462,0.1378095076383467
"Korea, Rep.",Vancouver,2010,0.861731858,6,10,2,18,40,0.03409090909090909,0.034026465028355386,0.03780718336483932,0.07317073170731707,0.10650504483279588,0.11041619215934068
Kuwait,London,2012,0.645787499,0,0,1,1,1,0.0,0.00051440329218107,0.0002600780234070221,0.0,7.611472241579588e-05,3.6182605056395415e-05
Kuwait,Sydney,2000,0.636716936,0,0,1,1,1,0.0,0.0004955401387512388,0.00024857071836937607,0.0,1.6208374252268656e-05,2.353727212173845e-06
Kyrgyz Republic,Beijing,2008,0.657786667,0,1,2,3,4,0.0,0.0014713094654242277,0.0009910802775024777,0.0,0.003115095165816992,0.0021851641325943516
Kyrgyz Republic,Sydney,2000,0.634077778,0,0,1,1,1,0.0,0.0004955401387512388,0.00024857071836937607,0.0,1.6208374252268656e-05,2.353727212173845e-06
Latvia,Athens,2004,0.778750488,0,4,0,4,8,0.0,0.0020060180541624875,0.0020161290322580645,0.0,0.0048132438344444094,0.00519857596060753
Latvia,Atlanta,1996,0.639710444,0,1,0,1,2,0.0,0.0005385029617662897,0.0005411255411255411,0.0,0.00015265140554084332,0.0008623988315505847
Latvia,Barcelone,1992,0.6097897776,0,2,1,3,5,0.0,0.0017523364485981308,0.0014749262536873156,0.0,0.00400759176560276,0.0036075620242142737
Latvia,Beijing,2008,0.823640728,1,1,1,3,6,0.0015015015015015015,0.0014713094654242277,0.0014866204162537165,0.0032227349300520034,0.003115095165816992,0.003641940220990586
Latvia,London,2012,0.8131878440000001,1,0,2,3,5,0.0015772870662460567,0.0015432098765432098,0.0013003901170351106,0.0033853966299915365,0.003343439333064379,0.003094465202074446
Latvia,Sydney,2000,0.708694444,1,1,1,3,6,0.0014947683109118087,0.0014866204162537165,0.0014914243102162564,0.0032082832039082724,0.003163720288573798,0.003656062584263629
Latvia,Turin,2006,0.803538057,0,0,1,1,1,0.0,0.0018832391713747645,0.000942507068803016,0.0,0.004423317806075352,0.002042369869452779
Latvia,Vancouver,2010,0.821521177,0,3,0,3,6,0.0,0.005671077504725898,0.005671077504725898,0.0,0.01645288448637557,0.0159432989863327
Lithuania,Athens,2004,0.833117388,1,2,0,3,7,0.001519756838905775,0.0015045135406218655,0.0017641129032258064,0.00326191711765142,0.003220545980106183,0.004457705460006824
Lithuania,Atlanta,1996,0.6874145872,0,0,12,12,12,0.0,0.006462035541195477,0.003246753246753247,0.0,0.01896484027848358,0.008816333210294094
Lithuania,Barcelone,1992,0.6642400747999999,1,0,12,13,15,0.0017793594306049821,0.007593457943925234,0.004424778761061947,0.0038191129242253277,0.02255805626064028,0.012279462161039055
Lithuania,Beijing,2008,0.872280153,0,3,2,5,8,0.0,0.0024521824423737125,0.0019821605550049554,0.0,0.006230190331633984,0.0050987163093868205
Lithuania,London,2012,0.876659891,2,1,2,5,10,0.0031545741324921135,0.00257201646090535,0.002600780234070221,0.006770793259983073,0.006610763943712964,0.006917318448347009
Lithuania,Sydney,2000,0.766829304,2,0,15,17,21,0.0029895366218236174,0.00842418235877106,0.005219985085756898,0.006416566407816545,0.025196303688824508,0.014617189155417995
Luxembourg,Albertville,1992,0.6151755557999999,0,2,0,2,4,0.0,0.006172839506172839,0.006172839506172839,0.0,0.018046400080983006,0.01741836594582411
Malaysia,Atlanta,1996,0.5489111108,0,2,1,3,5,0.0,0.0016155088852988692,0.0013528138528138528,0.0,0.0035730493824395228,0.003248579145173637
Malaysia,Barcelone,1992,0.5064,0,0,2,2,2,0.0,0.0011682242990654205,0.0005899705014749262,0.0,0.0021525453160990077,0.001005991983166839
Malaysia,Beijing,2008,0.662624444,0,1,0,1,2,0.0,0.0004904364884747426,0.0004955401387512388,0.0,0.0,0.0007283880441981171
Malaysia,London,2012,0.670544444,0,1,1,2,3,0.0,0.00102880658436214,0.0007802340702210664,0.0,0.001709777027740088,0.0015653239035654208
Mauritius,Beijing,2008,0.665675079,0,0,1,1,1,0.0,0.0004904364884747426,0.0002477700693756194,0.0,0.0,0.0
Mexico,Athens,2004,0.5795201926,0,3,1,4,7,0.0,0.0020060180541624875,0.0017641129032258064,0.0,0.0048132438344444094,0.004457705460006824
Mexico,Atlanta,1996,0.5179687758,0,0,1,1,1,0.0,0.0005385029617662897,0.00027056277056277056,0.0,0.00015265140554084332,6.700539367623374e-05
Mexico,Barcelone,1992,0.4917622224,0,1,0,1,2,0.0,0.0005841121495327102,0.0005899705014749262,0.0,0.0002974988665952557,0.001005991983166839
Mexico,Beijing,2008,0.6122607760000001,2,0,2,4,8,0.003003003003003003,0.00196174595389897,0.0019821605550049554,0.006445469860104007,0.004672642748725488,0.0050987163093868205
Mexico,London,2012,0.6378331079999999,18,5,3,26,67,0.028391167192429023,0.013374485596707819,0.01742522756827048,0.06093713933984766,0.04091767235552309,0.05049784545585423
Mexico,Los Angeles,1984,0.4573888888,2,3,1,6,13,0.004032258064516129,0.004070556309362279,0.004418762746430999,0.00865460267505901,0.011369886019060662,0.01226177643676273
Mexico,Moscow,1980,0.4165,0,1,10,11,12,0.0,0.008011653313911144,0.004392386530014641,0.0,0.023886177644370937,0.012184236317662502
Mexico,Seoul,1988,0.4742511112,0,0,2,2,2,0.0,0.00129366106080207,0.000652954619653934,0.0,0.002550912341477563,0.0011911510654222556
Mexico,Sydney,2000,0.544288323,1,2,3,6,10,0.0014947683109118087,0.002973240832507433,0.002485707183693761,0.0032082832039082724,0.007884988160056092,0.006579029669904793
Mongolia,Athens,2004,0.6081044444,0,0,1,1,1,0.0,0.0005015045135406219,0.00025201612903225806,0.0,3.5150271429730255e-05,1.2482456402588696e-05
Mongolia,Atlanta,1996,0.4836333332,0,0,1,1,1,0.0,0.0005385029617662897,0.00027056277056277056,0.0,0.00015265140554084332,6.700539367623374e-05
Mongolia,Barcelone,1992,0.5108088886000001,0,0,2,2,2,0.0,0.0011682242990654205,0.0005899705014749262,0.0,0.0021525453160990077,0.001005991983166839
Mongolia,Beijing,2008,0.661158519,2,2,0,4,10,0.003003003003003003,0.00196174595389897,0.002477700693756194,0.006445469860104007,0.004672642748725488,0.006555492397783054
Mongolia,London,2012,0.693666667,0,2,3,5,7,0.0,0.00257201646090535,0.0018205461638491547,0.0,0.006610763943712964,0.004623606500583471
Mongolia,Moscow,1980,0.477077778,0,2,2,4,6,0.0,0.0029133284777858705,0.0021961932650073207,0.0,0.007694716136102206,0.005727924136732193
Mongolia,Seoul,1988,0.5243407406,0,0,1,1,1,0.0,0.000646830530401035,0.000326477309826967,0.0,0.0004966823792845334,0.00023138151061206921
Montenegro,London,2012,0.7735555559999999,0,14,0,14,28,0.0,0.00720164609053498,0.007282184655396619,0.0,0.02131372469163159,0.020679590134928233
Morocco,Athens,2004,0.395408889,2,1,0,3,8,0.00303951367781155,0.0015045135406218655,0.0020161290322580645,0.00652383423530284,0.003220545980106183,0.00519857596060753
Morocco,Atlanta,1996,0.3028666666,0,0,2,2,2,0.0,0.0010770059235325794,0.0005411255411255411,0.0,0.0018628503939901828,0.0008623988315505847
Morocco,Barcelone,1992,0.2692733334,1,1,1,3,6,0.0017793594306049821,0.0017523364485981308,0.0017699115044247787,0.0038191129242253277,0.00400759176560276,0.004474752037896752
Morocco,Beijing,2008,0.431086667,0,1,1,2,3,0.0,0.000980872976949485,0.0007433102081268583,0.0,0.001557547582908496,0.0014567760883962342
Morocco,London,2012,0.467855556,0,0,1,1,1,0.0,0.00051440329218107,0.0002600780234070221,0.0,7.611472241579588e-05,3.6182605056395415e-05
Morocco,Los Angeles,1984,0.234295556,2,0,0,2,6,0.004032258064516129,0.0013568521031207597,0.0020394289598912306,0.00865460267505901,0.002751596951081223,0.0052670724854761205
Morocco,Seoul,1988,0.24901555579999998,1,0,2,3,5,0.001976284584980237,0.0019404915912031048,0.001632386549134835,0.004241781548250265,0.004605142303670593,0.004070459729852815
Morocco,Sydney,2000,0.34553333299999994,0,1,4,5,6,0.0,0.002477700693756194,0.0014914243102162564,0.0,0.006311232202895327,0.003656062584263629
Mozambique,Atlanta,1996,0.1547159522,0,0,1,1,1,0.0,0.0005385029617662897,0.00027056277056277056,0.0,0.00015265140554084332,6.700539367623374e-05
Mozambique,Sydney,2000,0.222468649,1,0,0,1,3,0.0014947683109118087,0.0004955401387512388,0.0007457121551081282,0.0032082832039082724,1.6208374252268656e-05,0.0014638372700327559
Namibia,Atlanta,1996,0.5235488892000001,0,2,0,2,4,0.0,0.0010770059235325794,0.0010822510822510823,0.0,0.0018628503939901828,0.0024531857072992865
Namibia,Barcelone,1992,0.5078622222,0,2,0,2,4,0.0,0.0011682242990654205,0.0011799410029498525,0.0,0.0021525453160990077,0.0027403720105317955
Netherlands,Albertville,1992,0.7711777776000001,1,1,2,4,7,0.009345794392523364,0.012345679012345678,0.010802469135802469,0.02005926601322088,0.03765034774487451,0.03102843143834078
Netherlands,Athens,2004,0.8397641968,4,50,22,76,134,0.0060790273556231,0.03811434302908726,0.03377016129032258,0.01304766847060568,0.1194874893467967,0.09854825903629646
Netherlands,Atlanta,1996,0.8139679999999999,38,9,26,73,158,0.061788617886178863,0.039310716208939146,0.04274891774891775,0.13261947253618878,0.12328697857389327,0.12494377513994934
Netherlands,Barcelone,1992,0.7711777776000001,5,20,8,33,63,0.008896797153024912,0.019275700934579438,0.018584070796460177,0.019095564621126642,0.059658985250715314,0.05390458281779801
Netherlands,Beijing,2008,0.8597689629999999,40,18,4,62,160,0.06006006006006006,0.030407062285434036,0.03964321110009911,0.12890939720208014,0.09501040255741826,0.11581369902750063
Netherlands,Calgary,1988,0.7210524443999999,3,2,2,7,15,0.03409090909090909,0.026515151515151516,0.028409090909090908,0.07317073170731707,0.08265031851880728,0.08278792293260873
Netherlands,Lake Placid,1980,0.6672233329999999,1,2,1,4,8,0.013888888888888888,0.01834862385321101,0.01834862385321101,0.02981029810298103,0.056714737216181844,0.05321242198118906
Netherlands,Lillehammer,1994,0.7979933331999999,0,1,3,4,5,0.0,0.011661807580174927,0.007288629737609329,0.0,0.03547848182292735,0.020698537220988477
Netherlands,London,2012,0.893532297,21,29,19,69,140,0.033123028391167195,0.035493827160493825,0.036410923276983094,0.07109332922982227,0.11116515148446764,0.10631150285143365
Netherlands,Los Angeles,1984,0.6823148889999999,20,7,14,41,88,0.04032258064516129,0.027815468113975575,0.02991162474507138,0.08654602675059009,0.08677991536388074,0.08720503305769069
Netherlands,Moscow,1980,0.6672233329999999,0,1,5,6,7,0.0,0.004369992716678805,0.002562225475841874,0.0,0.012320847995607556,0.006803976166887244
Netherlands,Nagano,1998,0.819101778,5,4,2,11,25,0.03355704697986577,0.024608501118568233,0.028026905829596414,0.07202488132263873,0.0765951028355583,0.08166438511677725
Netherlands,Salt Lake City,2002,0.8319998764000001,3,5,0,8,19,0.018404907975460124,0.016632016632016633,0.01970954356846473,0.039503217118060756,0.05126306816013389,0.05721321857539568
Netherlands,Seoul,1988,0.7210524443999999,3,5,36,44,55,0.005928853754940711,0.028460543337645538,0.017956252040483185,0.012725344644750796,0.0888285707535848,0.05205893747036214
Netherlands,Sydney,2000,0.824235556,27,29,23,79,162,0.04035874439461883,0.03914767096134787,0.040268456375838924,0.08662364650552336,0.12276917303279193,0.11765177892426903
Netherlands,Turin,2006,0.850266933,3,2,8,13,21,0.017045454545454544,0.02448210922787194,0.019792648444863337,0.036585365853658534,0.07619370247388152,0.05745752814247071
Netherlands,Vancouver,2010,0.8664599629999999,4,1,6,11,20,0.022727272727272728,0.020793950850661626,0.01890359168241966,0.04878048780487805,0.06448070333779975,0.05484390205757128
New Zealand,Albertville,1992,0.8216133334000001,0,1,0,1,2,0.0,0.0030864197530864196,0.0030864197530864196,0.0,0.008244426249037254,0.008344988950812997
New Zealand,Athens,2004,0.9031533334,4,2,0,6,16,0.0060790273556231,0.003009027081243731,0.004032258064516129,0.01304766847060568,0.007998639543120863,0.011125539965413177
New Zealand,Atlanta,1996,0.8679266670000001,3,2,4,9,17,0.004878048780487805,0.004846526655896607,0.0045995670995671,0.010469958358120167,0.013834243313135559,0.01279330039966585
New Zealand,Barcelone,1992,0.8216133334000001,1,9,5,15,26,0.0017793594306049821,0.008761682242990653,0.007669616519174041,0.0038191129242253277,0.026268149159647782,0.021818552311546315
New Zealand,Beijing,2008,0.91318,4,2,8,14,24,0.006006006006006006,0.006866110838646395,0.005946481665014866,0.012890939720208014,0.020248118577810448,0.016752925016556695
New Zealand,London,2012,0.916766667,9,3,14,26,47,0.014195583596214511,0.013374485596707819,0.012223667100130039,0.03046856966992383,0.04091767235552309,0.03520643247076397
New Zealand,Los Angeles,1984,0.770006667,16,1,6,23,56,0.03225806451612903,0.015603799185888738,0.019034670292318152,0.06923682140047208,0.04799761455797329,0.05522924356609477
New Zealand,Seoul,1988,0.7850933334,4,4,16,24,36,0.007905138339920948,0.015523932729624839,0.011753183153770812,0.01696712619300106,0.04774397150972421,0.03382331592896859
New Zealand,Sydney,2000,0.8845666670000001,1,0,3,4,6,0.0014947683109118087,0.0019821605550049554,0.0014914243102162564,0.0032082832039082724,0.004737476245734563,0.003656062584263629
Nigeria,Beijing,2008,0.421049333,0,23,3,26,49,0.0,0.012751348700343305,0.012140733399405352,0.0,0.038938689572712404,0.034962626121509625
Norway,Albertville,1992,0.7720400002,12,11,5,28,63,0.11214953271028037,0.08641975308641975,0.09722222222222222,0.24071119215865056,0.2728977197115725,0.28508298729865195
Norway,Athens,2004,0.9018644446,5,0,2,7,17,0.007598784194528876,0.003510531594784353,0.004284274193548387,0.0163095855882571,0.00959133739745909,0.011866410466013881
Norway,Atlanta,1996,0.8177755557999999,2,3,20,25,32,0.0032520325203252032,0.013462574044157244,0.008658008658008658,0.0069799722387467785,0.041197427128325,0.024724201967781113
Norway,Barcelone,1992,0.7720400002,2,20,1,23,47,0.0035587188612099642,0.013434579439252336,0.013864306784660767,0.0076382258484506554,0.0411085207556778,0.04002954259887836
Norway,Beijing,2008,0.902642222,16,5,1,22,59,0.024024024024024024,0.010789602746444336,0.014618434093161546,0.051563758880832054,0.03270849924107842,0.0422465065634908
Norway,Calgary,1988,0.7299600002000001,0,6,5,11,17,0.0,0.041666666666666664,0.032196969696969696,0.0,0.13076909914835913,0.09392343106284964
Norway,Lake Placid,1980,0.666122222,1,6,9,16,24,0.013888888888888888,0.07339449541284404,0.05504587155963303,0.02981029810298103,0.23153159161345288,0.16109404203196342
Norway,Lillehammer,1994,0.7937911114,10,19,5,34,73,0.08771929824561403,0.09912536443148688,0.10641399416909621,0.188275566966196,0.31324870236669616,0.31210472082752616
Norway,London,2012,0.909922222,15,1,1,17,48,0.02365930599369085,0.00874485596707819,0.012483745123537062,0.05078094944987305,0.02621471160760447,0.03597100312001849
Norway,Los Angeles,1984,0.6927977780000001,0,1,3,4,5,0.0,0.0027137042062415195,0.001699524133242692,0.0,0.007060741485070942,0.0042678290638637475
Norway,Nagano,1998,0.8439933333999999,16,16,12,44,92,0.10738255033557047,0.09843400447427293,0.1031390134529148,0.23047962023244395,0.3110530540909587,0.3024770171881912
Norway,Salt Lake City,2002,0.8860377777999999,23,11,7,41,98,0.1411042944785276,0.08523908523908524,0.1016597510373444,0.3028579979051324,0.26914810810018375,0.2981283197831804
Norway,Sarajevo,1984,0.6927977780000001,6,5,4,15,32,0.08108108108108109,0.06756756756756757,0.07207207207207207,0.1740276862228082,0.2130262038732012,0.2111472261095749
Norway,Seoul,1988,0.7299600002000001,2,21,0,23,48,0.003952569169960474,0.014877102199223804,0.015670910871694418,0.00848356309650053,0.045689741547531186,0.045340550586690835
Norway,Sydney,2000,0.8702111109999999,21,4,19,44,90,0.03139013452914798,0.02180376610505451,0.02237136465324385,0.06737394728207373,0.06768771453216516,0.06503837138272808
Norway,Turin,2006,0.912028889,2,9,12,23,36,0.011363636363636364,0.04331450094161959,0.033930254476908575,0.024390243902439025,0.13600235636372002,0.09901889684723415
Norway,Vancouver,2010,0.907144444,16,15,9,40,87,0.09090909090909091,0.07561436672967864,0.08223062381852551,0.1951219512195122,0.23858154667421236,0.2410110738984987
Pakistan,Barcelone,1992,0.2108517948,0,0,16,16,16,0.0,0.009345794392523364,0.00471976401179941,0.0,0.028123195609151535,0.013146652174721532
Pakistan,Los Angeles,1984,0.17968370379999998,16,0,0,16,48,0.03225806451612903,0.010854816824966078,0.016315431679129844,0.06923682140047208,0.03291560868900926,0.047235296193195775
Pakistan,Seoul,1988,0.192694074,0,0,1,1,1,0.0,0.000646830530401035,0.000326477309826967,0.0,0.0004966823792845334,0.00023138151061206921
Panama,Beijing,2008,0.657846667,1,0,0,1,3,0.0015015015015015015,0.0004904364884747426,0.0007433102081268583,0.0032227349300520034,0.0,0.0014567760883962342
Paraguay,Athens,2004,0.5665303908,0,17,0,17,34,0.0,0.008525576730190571,0.008568548387096774,0.0,0.025518315940841352,0.02446120897622588
Peru,Barcelone,1992,0.5650266668,0,1,0,1,2,0.0,0.0005841121495327102,0.0005899705014749262,0.0,0.0002974988665952557,0.001005991983166839
Peru,Los Angeles,1984,0.5152288892000001,0,1,0,1,2,0.0,0.0006784260515603799,0.0006798096532970768,0.0,0.0005970246840863635,0.0012700987990266284
Peru,Seoul,1988,0.5406666668,0,12,0,12,24,0.0,0.007761966364812419,0.007835455435847209,0.0,0.023093211963407856,0.022306081271246357
Philippines,Atlanta,1996,0.5623886666,0,1,0,1,2,0.0,0.0005385029617662897,0.0005411255411255411,0.0,0.00015265140554084332,0.0008623988315505847
Philippines,Barcelone,1992,0.5443799998,0,0,1,1,1,0.0,0.0005841121495327102,0.0002949852507374631,0.0,0.0002974988665952557,0.00013880196948436098
Philippines,Seoul,1988,0.5280386666,0,0,1,1,1,0.0,0.000646830530401035,0.000326477309826967,0.0,0.0004966823792845334,0.00023138151061206921
Poland,Athens,2004,0.7920093631999999,4,2,6,12,22,0.0060790273556231,0.006018054162487462,0.005544354838709678,0.01304766847060568,0.017554826669150217,0.015570762969017413
Poland,Atlanta,1996,0.7320193536,7,7,7,21,42,0.011382113821138212,0.011308562197092083,0.011363636363636364,0.024429902835613724,0.034356631174527634,0.032678136346524625
Poland,Barcelone,1992,0.6880443398,5,22,19,46,78,0.008896797153024912,0.026869158878504672,0.023008849557522124,0.019095564621126642,0.08377458909426409,0.06691243302303518
Poland,Beijing,2008,0.801013449,7,12,2,21,47,0.010510510510510511,0.010299166257969592,0.011645193260654113,0.022559144510364025,0.03115095165816992,0.03350585003311339
Poland,London,2012,0.824699932,3,1,9,13,20,0.00473186119873817,0.006687242798353909,0.005201560468140442,0.01015618988997461,0.019680062386307297,0.014563024940892136
Poland,Moscow,1980,0.5912333329999999,3,25,22,50,81,0.006607929515418502,0.03641660597232338,0.02964860907759883,0.014182873106264104,0.11409574890472528,0.08643182639836107
Poland,Salt Lake City,2002,0.7858092456,0,1,1,2,3,0.0,0.004158004158004158,0.0031120331950207467,0.0,0.0116476063528521,0.008420286685211428
Poland,Seoul,1988,0.6510185453999999,2,9,10,21,34,0.003952569169960474,0.013583441138421734,0.01110022853411688,0.00848356309650053,0.041581281623145123,0.03190377681934822
Poland,Sydney,2000,0.7796091279999999,7,10,7,24,48,0.01046337817638266,0.011892963330029732,0.011931394481730051,0.022457982427357907,0.03621259538894986,0.034347216983495854
Poland,Turin,2006,0.797077431,0,1,1,2,3,0.0,0.003766478342749529,0.002827521206409048,0.0,0.0104041831950592,0.007583885696754572
Poland,Vancouver,2010,0.817020173,1,3,4,8,13,0.005681818181818182,0.015122873345935728,0.012287334593572778,0.012195121951219513,0.04647027126851568,0.035393600521951986
Portugal,Athens,2004,0.6602022768,0,2,1,3,5,0.0,0.0015045135406218655,0.0012600806451612903,0.0,0.003220545980106183,0.0029759644588054123
Portugal,Atlanta,1996,0.636387192,1,0,2,3,5,0.0016260162601626016,0.0016155088852988692,0.0013528138528138528,0.0034899861193733893,0.0035730493824395228,0.003248579145173637
Portugal,Beijing,2008,0.689630953,1,1,0,2,5,0.0015015015015015015,0.000980872976949485,0.001238850346878097,0.0032227349300520034,0.001557547582908496,0.0029135521767924685
Portugal,London,2012,0.727614636,0,2,0,2,4,0.0,0.00102880658436214,0.0010403120936280884,0.0,0.001709777027740088,0.0023298945528199334
Portugal,Los Angeles,1984,0.4914970368,1,0,2,3,5,0.0020161290322580645,0.0020352781546811396,0.001699524133242692,0.004327301337529505,0.004906169218076083,0.0042678290638637475
Portugal,Seoul,1988,0.5216851849999999,1,0,0,1,3,0.001976284584980237,0.000646830530401035,0.0009794319294809011,0.004241781548250265,0.0004966823792845334,0.002150920620232442
Portugal,Sydney,2000,0.6560692920000001,0,0,2,2,2,0.0,0.0009910802775024777,0.0004971414367387521,0.0,0.0015899643314130334,0.0007330954986224648
Qatar,Barcelone,1992,0.529548889,0,0,1,1,1,0.0,0.0005841121495327102,0.0002949852507374631,0.0,0.0002974988665952557,0.00013880196948436098
Qatar,London,2012,0.685686747,0,0,2,2,2,0.0,0.00102880658436214,0.0005201560468140442,0.0,0.001709777027740088,0.000800753254310908
Qatar,Sydney,2000,0.612374939,0,0,1,1,1,0.0,0.0004955401387512388,0.00024857071836937607,0.0,1.6208374252268656e-05,2.353727212173845e-06
Romania,Athens,2004,0.6976862056,23,5,11,39,90,0.034954407294832825,0.019558676028084254,0.022681451612903226,0.07502409370598265,0.060557668736282336,0.06594995700986542
Romania,Atlanta,1996,0.6298644447999999,13,10,15,38,74,0.02113821138211382,0.02046311254711901,0.02002164502164502,0.045369819551854054,0.0634300139781664,0.05813072635850384
Romania,Barcelone,1992,0.631928889,8,31,14,53,100,0.014234875444839857,0.030957943925233645,0.029498525073746312,0.030552903393802622,0.09675991424079036,0.0859906133240497
Romania,Beijing,2008,0.748065366,5,1,17,23,34,0.0075075075075075074,0.011280039234919078,0.00842418235877106,0.016113674650260017,0.034266046823986915,0.024036805458537865
Romania,London,2012,0.747894287,2,8,6,16,28,0.0031545741324921135,0.00823045267489712,0.007282184655396619,0.006770793259983073,0.024581049302280177,0.020679590134928233
Romania,Los Angeles,1984,0.6142066664,40,31,35,106,217,0.08064516129032258,0.07191316146540028,0.07375934738273283,0.17309205350118018,0.22682711271854666,0.21610743444568678
Romania,Moscow,1980,0.5973,7,15,47,69,98,0.015418502202643172,0.050254916241806266,0.03587115666178624,0.03309337058128291,0.15804400157002613,0.10472471091099694
Romania,Seoul,1988,0.6297599998,8,30,13,51,97,0.015810276679841896,0.032988357050452784,0.031668299053215804,0.03393425238600212,0.10320818048893601,0.09236925877238998
Romania,Sydney,2000,0.6539,27,6,13,46,106,0.04035874439461883,0.022794846382556987,0.026348496147153865,0.08662364650552336,0.07083522644648668,0.07673023972529273
Russian Federation,Athens,2004,0.7556911108000001,48,48,94,190,334,0.0729483282674772,0.09528585757271815,0.08417338709677419,0.15657202164726813,0.3010550447413545,0.24672235915643762
Russian Federation,Atlanta,1996,0.6725088892000001,36,45,34,115,232,0.05853658536585366,0.06192784060312332,0.06277056277056277,0.125639500297442,0.19511533608876555,0.18380288954265128
Russian Federation,Beijing,2008,0.77244,40,34,48,122,236,0.06006006006006006,0.059833251593918585,0.05847373637264618,0.12890939720208014,0.188463257531928,0.17117119038655754
Russian Federation,Lillehammer,1994,0.6598888892,19,13,4,36,87,0.16666666666666666,0.10495626822157435,0.12682215743440234,0.35772357723577236,0.3317667170696141,0.37210011157004863
Russian Federation,London,2012,0.779955556,46,27,50,123,242,0.07255520504731862,0.06327160493827161,0.06293888166449935,0.1557282449796107,0.1993829159719794,0.18429770907539392
Russian Federation,Nagano,1998,0.6975933336,14,33,6,53,114,0.09395973154362416,0.1185682326621924,0.12780269058295965,0.20166966770338846,0.3749961317060679,0.37498265756984955
Russian Federation,Salt Lake City,2002,0.7391844444,6,5,29,40,57,0.03680981595092025,0.08316008316008316,0.05912863070539419,0.07900643423612151,0.26254553113230344,0.17309643181458326
Russian Federation,Sydney,2000,0.722677778,66,68,54,188,388,0.09865470852017937,0.0931615460852329,0.09644543872731792,0.21174669145794597,0.29430857236331526,0.2827994192629948
Russian Federation,Turin,2006,0.764924444,16,12,13,41,85,0.09090909090909091,0.07721280602636535,0.08011310084825636,0.1951219512195122,0.2436579333654293,0.23478603461612804
Russian Federation,Vancouver,2010,0.779955556,6,5,14,25,42,0.03409090909090909,0.04725897920604915,0.03969754253308128,0.07317073170731707,0.14852938632779203,0.1159734211695176
Saudi Arabia,London,2012,0.720658765,0,0,4,4,4,0.0,0.00205761316872428,0.0010403120936280884,0.0,0.004977101638388672,0.0023298945528199334
Saudi Arabia,Sydney,2000,0.565279063,0,1,1,2,3,0.0,0.0009910802775024777,0.0007457121551081282,0.0,0.0015899643314130334,0.0014638372700327559
Senegal,Seoul,1988,0.217458889,0,1,0,1,2,0.0,0.000646830530401035,0.000652954619653934,0.0,0.0004966823792845334,0.0011911510654222556
