,Year,Host_Country,Host_City,Summer,Winter,Total_Males,Total_Females,Total_Athletes,Discipline,Sport,Ath_Name,Gender,Home_Adv,Gold,Silver,Bronze,Total_Medals,Ath_Rating,Ath_Rank,NOC,NOC_Males_Sent,NOC_Females_Sent,NOC_Total_Sent,NOC_Gold,NOC_Silver,NOC_Bronze,NOC_Total_Medals,NOC_Rating,NOC_Rank,Country,Education_Index
9373,2008,CHN,Beijing,True,False,6305,4637,10942,Shooting,Shooting,"BROVOLD, Tore",Men,False,0,1,0,1,2,482,NOR,29.0,55.0,84.0,3,5,1,9,20,21,Norway,0.902642222
9374,2008,CHN,Beijing,True,False,6305,4637,10942,Canoe Sprint,Canoe,"LARSEN, Eirik Veraas",Men,False,0,1,0,1,2,483,NOR,29.0,55.0,84.0,3,5,1,9,20,21,Norway,0.902642222
9375,2008,CHN,Beijing,True,False,6305,4637,10942,Swimming,Aquatics,"OEN, Alexander",Men,False,0,1,0,1,2,484,NOR,29.0,55.0,84.0,3,5,1,9,20,21,Norway,0.902642222
9376,2008,CHN,Beijing,True,False,6305,4637,10942,Swimming,Aquatics,"NORDENSTAM, Sara",Women,False,0,0,1,1,1,765,NOR,29.0,55.0,84.0,3,5,1,9,20,21,Norway,0.902642222
9377,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"ADAMS, Valerie",Women,False,1,0,0,1,3,235,NZL,97.0,84.0,181.0,3,2,5,10,18,24,New Zealand,0.9131799999999999
9378,2008,CHN,Beijing,True,False,6305,4637,10942,Rowing,Rowing,"EVERS-SWINDELL, Caroline",Women,False,1,0,0,1,3,236,NZL,97.0,84.0,181.0,3,2,5,10,18,24,New Zealand,0.9131799999999999
9379,2008,CHN,Beijing,True,False,6305,4637,10942,Sailing,Sailing,"ASHLEY, Tom",Men,False,1,0,0,1,3,237,NZL,97.0,84.0,181.0,3,2,5,10,18,24,New Zealand,0.9131799999999999
9380,2008,CHN,Beijing,True,False,6305,4637,10942,Cycling Track,Cycling,"ROULSTON, Hayden",Men,False,0,1,1,2,3,238,NZL,97.0,84.0,181.0,3,2,5,10,18,24,New Zealand,0.9131799999999999
9381,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"WILLIS, Nicholas",Men,False,0,1,0,1,2,485,NZL,97.0,84.0,181.0,3,2,5,10,18,24,New Zealand,0.9131799999999999
9382,2008,CHN,Beijing,True,False,6305,4637,10942,Rowing,Rowing,"DRYSDALE, Mahe",Men,False,0,0,1,1,1,766,NZL,97.0,84.0,181.0,3,2,5,10,18,24,New Zealand,0.9131799999999999
9383,2008,CHN,Beijing,True,False,6305,4637,10942,Rowing,Rowing,"BRIDGEWATER, George",Men,False,0,0,1,1,1,767,NZL,97.0,84.0,181.0,3,2,5,10,18,24,New Zealand,0.9131799999999999
9384,2008,CHN,Beijing,True,False,6305,4637,10942,Cycling Track,Cycling,"BEWLEY, Sam",Men,False,0,0,1,1,1,768,NZL,97.0,84.0,181.0,3,2,5,10,18,24,New Zealand,0.9131799999999999
9385,2008,CHN,Beijing,True,False,6305,4637,10942,Triathlon,Triathlon,"DOCHERTY, Bevan",Men,False,0,0,1,1,1,769,NZL,97.0,84.0,181.0,3,2,5,10,18,24,New Zealand,0.9131799999999999
9386,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"SALADINO, Irving",Men,False,1,0,0,1,3,239,PAN,3.0,2.0,5.0,1,0,0,1,3,69,Panama,0.657846667
9387,2008,CHN,Beijing,True,False,6305,4637,10942,Gymnastics Artistic,Gymnastics,"BLANIK, Leszek",Men,False,1,0,0,1,3,240,POL,155.0,101.0,256.0,4,5,2,11,24,19,Poland,0.801013449
9388,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"MAJEWSKI, Tomasz",Men,False,1,0,0,1,3,241,POL,155.0,101.0,256.0,4,5,2,11,24,19,Poland,0.801013449
9389,2008,CHN,Beijing,True,False,6305,4637,10942,Rowing,Rowing,"JELINSKI, Michal",Men,False,1,0,0,1,3,242,POL,155.0,101.0,256.0,4,5,2,11,24,19,Poland,0.801013449
9390,2008,CHN,Beijing,True,False,6305,4637,10942,Weightlifting,Weightlifting,"KOLECKI, Szymon",Men,False,1,0,0,1,3,243,POL,155.0,101.0,256.0,4,5,2,11,24,19,Poland,0.801013449
9391,2008,CHN,Beijing,True,False,6305,4637,10942,Mountain Bike,Cycling,"WLOSZCZOWSKA, Maja",Women,False,0,1,0,1,2,486,POL,155.0,101.0,256.0,4,5,2,11,24,19,Poland,0.801013449
9392,2008,CHN,Beijing,True,False,6305,4637,10942,Canoe Sprint,Canoe,"MIKOLAJCZYK, Beata",Women,False,0,1,0,1,2,487,POL,155.0,101.0,256.0,4,5,2,11,24,19,Poland,0.801013449
9393,2008,CHN,Beijing,True,False,6305,4637,10942,Fencing,Fencing,"ANDRZEJUK, Robert",Men,False,0,1,0,1,2,488,POL,155.0,101.0,256.0,4,5,2,11,24,19,Poland,0.801013449
9394,2008,CHN,Beijing,True,False,6305,4637,10942,Rowing,Rowing,"BERNATAJTYS, Milosz",Men,False,0,1,0,1,2,489,POL,155.0,101.0,256.0,4,5,2,11,24,19,Poland,0.801013449
9395,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"MALACHOWSKI, Piotr",Men,False,0,1,0,1,2,490,POL,155.0,101.0,256.0,4,5,2,11,24,19,Poland,0.801013449
9396,2008,CHN,Beijing,True,False,6305,4637,10942,Wrestling Freestyle,Wrestling,"WIESZCZEK, Agnieszka",Women,False,0,0,1,1,1,770,POL,155.0,101.0,256.0,4,5,2,11,24,19,Poland,0.801013449
9397,2008,CHN,Beijing,True,False,6305,4637,10942,Weightlifting,Weightlifting,"DOLEGA, Marcin",Men,False,0,0,1,1,1,771,POL,155.0,101.0,256.0,4,5,2,11,24,19,Poland,0.801013449
9398,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"EVORA, Nelson",Men,False,1,0,0,1,3,244,POR,50.0,26.0,76.0,1,1,0,2,5,57,Portugal,0.689630953
9399,2008,CHN,Beijing,True,False,6305,4637,10942,Triathlon,Triathlon,"FERNANDES, Vanessa",Women,False,0,1,0,1,2,491,POR,50.0,26.0,76.0,1,1,0,2,5,57,Portugal,0.689630953
9400,2008,CHN,Beijing,True,False,6305,4637,10942,Gymnastics Artistic,Gymnastics,"HONG, Un Jong",Women,False,1,0,0,1,3,245,PRK,20.0,42.0,62.0,2,2,2,6,12,30,"Korea, Dem. People?s Rep.",
9401,2008,CHN,Beijing,True,False,6305,4637,10942,Weightlifting,Weightlifting,"PAK, Hyon Suk",Women,False,1,0,0,1,3,246,PRK,20.0,42.0,62.0,2,2,2,6,12,30,"Korea, Dem. People?s Rep.",
9402,2008,CHN,Beijing,True,False,6305,4637,10942,Weightlifting,Weightlifting,"O, Jong Ae",Women,False,0,1,0,1,2,492,PRK,20.0,42.0,62.0,2,2,2,6,12,30,"Korea, Dem. People?s Rep.",
9403,2008,CHN,Beijing,True,False,6305,4637,10942,Judo,Judo,"AN, Kum Ae",Women,False,0,1,0,1,2,493,PRK,20.0,42.0,62.0,2,2,2,6,12,30,"Korea, Dem. People?s Rep.",
9404,2008,CHN,Beijing,True,False,6305,4637,10942,Judo,Judo,"WON, Ok Im",Women,False,0,0,1,1,1,772,PRK,20.0,42.0,62.0,2,2,2,6,12,30,"Korea, Dem. People?s Rep.",
9405,2008,CHN,Beijing,True,False,6305,4637,10942,Judo,Judo,"PAK, Chol Min",Men,False,0,0,1,1,1,773,PRK,20.0,42.0,62.0,2,2,2,6,12,30,"Korea, Dem. People?s Rep.",
9406,2008,CHN,Beijing,True,False,6305,4637,10942,Gymnastics Artistic,Gymnastics,"IZBASA, Sandra Raluca",Women,False,1,0,1,2,4,75,ROU,40.0,61.0,101.0,4,1,6,11,20,22,Romania,0.748065366
9407,2008,CHN,Beijing,True,False,6305,4637,10942,Rowing,Rowing,"DAMIAN, Georgeta",Women,False,1,0,1,2,4,76,ROU,40.0,61.0,101.0,4,1,6,11,20,22,Romania,0.748065366
9408,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"TOMESCU, Constantina",Women,False,1,0,0,1,3,247,ROU,40.0,61.0,101.0,4,1,6,11,20,22,Romania,0.748065366
9409,2008,CHN,Beijing,True,False,6305,4637,10942,Judo,Judo,"DUMITRU, Alina",Women,False,1,0,0,1,3,248,ROU,40.0,61.0,101.0,4,1,6,11,20,22,Romania,0.748065366
9410,2008,CHN,Beijing,True,False,6305,4637,10942,Fencing,Fencing,"BRANZA, Ana Maria",Women,False,0,1,0,1,2,494,ROU,40.0,61.0,101.0,4,1,6,11,20,22,Romania,0.748065366
9411,2008,CHN,Beijing,True,False,6305,4637,10942,Rowing,Rowing,"GEORGESCU, Elena",Women,False,0,0,1,1,1,774,ROU,40.0,61.0,101.0,4,1,6,11,20,22,Romania,0.748065366
9412,2008,CHN,Beijing,True,False,6305,4637,10942,Gymnastics Artistic,Gymnastics,"ACATRINEI, Andreea",Women,False,0,0,1,1,1,775,ROU,40.0,61.0,101.0,4,1,6,11,20,22,Romania,0.748065366
9413,2008,CHN,Beijing,True,False,6305,4637,10942,Fencing,Fencing,"COVALIU, Mihai",Men,False,0,0,1,1,1,776,ROU,40.0,61.0,101.0,4,1,6,11,20,22,Romania,0.748065366
9414,2008,CHN,Beijing,True,False,6305,4637,10942,Wrestling Freestyle,Wrestling,"STEFAN, Gheorghita",Men,False,0,0,1,1,1,777,ROU,40.0,61.0,101.0,4,1,6,11,20,22,Romania,0.748065366
9415,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"MOKOENA, Godfrey Khotso",Men,False,0,1,0,1,2,495,RSA,75.0,59.0,134.0,0,1,0,1,2,76,South Africa,0.669089608
9416,2008,CHN,Beijing,True,False,6305,4637,10942,Synchronized Swimming,Aquatics,"DAVYDOVA, Anastasia",Women,False,2,0,0,2,6,30,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9417,2008,CHN,Beijing,True,False,6305,4637,10942,Diving,Aquatics,"PAKHALINA, Ioulia",Women,False,0,2,0,2,4,77,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9418,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"ISINBAEVA, Yelena",Women,False,1,0,0,1,3,249,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9419,2008,CHN,Beijing,True,False,6305,4637,10942,Gymnastics Rhythmic,Gymnastics,"KANAEVA, Evgeniya",Women,False,1,0,0,1,3,250,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9420,2008,CHN,Beijing,True,False,6305,4637,10942,Gymnastics Rhythmic,Gymnastics,"ALIYCHUK, Margarita",Women,False,1,0,0,1,3,251,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9421,2008,CHN,Beijing,True,False,6305,4637,10942,Fencing,Fencing,"BOIKO, Svetlana",Women,False,1,0,0,1,3,252,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9422,2008,CHN,Beijing,True,False,6305,4637,10942,Synchronized Swimming,Aquatics,"GROMOVA, Maria",Women,False,1,0,0,1,3,253,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9423,2008,CHN,Beijing,True,False,6305,4637,10942,Tennis,Tennis,"DEMENTIEVA, Elena",Women,False,1,0,0,1,3,254,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9424,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"SAMITOVA-GALKINA, Gulnara",Women,False,1,0,0,1,3,255,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9425,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"KANISKINA, Olga",Women,False,1,0,0,1,3,256,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9426,2008,CHN,Beijing,True,False,6305,4637,10942,Marathon swimming,Aquatics,"ILCHENKO, Larisa",Women,False,1,0,0,1,3,257,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9427,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"SILNOV, Andrey",Men,False,1,0,0,1,3,258,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9428,2008,CHN,Beijing,True,False,6305,4637,10942,Modern Pentathlon,Modern Pentathlon,"MOISEEV, Andrey",Men,False,1,0,0,1,3,259,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9429,2008,CHN,Beijing,True,False,6305,4637,10942,Canoe Sprint,Canoe,"OPALEV, Maksim",Men,False,1,0,0,1,3,260,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9430,2008,CHN,Beijing,True,False,6305,4637,10942,Wrestling Freestyle,Wrestling,"AKHMEDOV, Bakhtiyar",Men,False,1,0,0,1,3,261,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9431,2008,CHN,Beijing,True,False,6305,4637,10942,Wrestling Greco-Roman,Wrestling,"KHUSHTOV, Aslanbek",Men,False,1,0,0,1,3,262,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9432,2008,CHN,Beijing,True,False,6305,4637,10942,Wrestling Freestyle,Wrestling,"MURADOV, Shirvani",Men,False,1,0,0,1,3,263,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9433,2008,CHN,Beijing,True,False,6305,4637,10942,Boxing,Boxing,"CHAKHKIEV, Rakhim",Men,False,1,0,0,1,3,264,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9434,2008,CHN,Beijing,True,False,6305,4637,10942,Wrestling Freestyle,Wrestling,"SAYTIEV, Buvaysa",Men,False,1,0,0,1,3,265,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9435,2008,CHN,Beijing,True,False,6305,4637,10942,Boxing,Boxing,"TISHCHENKO, Alexey",Men,False,1,0,0,1,3,266,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9436,2008,CHN,Beijing,True,False,6305,4637,10942,Wrestling Greco-Roman,Wrestling,"ALBIEV, Islam-Beka",Men,False,1,0,0,1,3,267,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9437,2008,CHN,Beijing,True,False,6305,4637,10942,Wrestling Freestyle,Wrestling,"BATIROV, Mavlet",Men,False,1,0,0,1,3,268,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9438,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"BORCHIN, Valeriy",Men,False,1,0,0,1,3,269,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9439,2008,CHN,Beijing,True,False,6305,4637,10942,Wrestling Greco-Roman,Wrestling,"MANKIEV, Nazyr",Men,False,1,0,0,1,3,270,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9440,2008,CHN,Beijing,True,False,6305,4637,10942,Diving,Aquatics,"POZDNYAKOVA, Anastasia",Women,False,0,1,0,1,2,496,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9441,2008,CHN,Beijing,True,False,6305,4637,10942,Handball,Handball,"ANDRYUSHINA, Ekaterina",Women,False,0,1,0,1,2,497,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9442,2008,CHN,Beijing,True,False,6305,4637,10942,Tennis,Tennis,"SAFINA, Dinara",Women,False,0,1,0,1,2,498,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9443,2008,CHN,Beijing,True,False,6305,4637,10942,Weightlifting,Weightlifting,"SLIVENKO, Oxana",Women,False,0,1,0,1,2,499,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9444,2008,CHN,Beijing,True,False,6305,4637,10942,Wrestling Freestyle,Wrestling,"KARTASHOVA, Alena",Women,False,0,1,0,1,2,500,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9445,2008,CHN,Beijing,True,False,6305,4637,10942,Shooting,Shooting,"GALKINA, Lioubov",Women,False,0,1,0,1,2,501,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9446,2008,CHN,Beijing,True,False,6305,4637,10942,Shooting,Shooting,"PADERINA, Natalia",Women,False,0,1,0,1,2,502,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9447,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"LUKYANENKO, Evgeniy",Men,False,0,1,0,1,2,503,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9448,2008,CHN,Beijing,True,False,6305,4637,10942,Gymnastics Artistic,Gymnastics,"GOLOTSUTSKOV, Anton",Men,False,0,0,2,2,2,504,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9449,2008,CHN,Beijing,True,False,6305,4637,10942,Canoe Sprint,Canoe,"KOSTOGLOD, Alexander",Men,False,0,1,0,1,2,505,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9450,2008,CHN,Beijing,True,False,6305,4637,10942,Swimming,Aquatics,"IZOTOV, Danila",Men,False,0,1,0,1,2,506,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9451,2008,CHN,Beijing,True,False,6305,4637,10942,Diving,Aquatics,"GALPERIN, Gleb",Men,False,0,0,2,2,2,507,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9452,2008,CHN,Beijing,True,False,6305,4637,10942,Weightlifting,Weightlifting,"KLOKOV, Dmitriy",Men,False,0,1,0,1,2,508,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9453,2008,CHN,Beijing,True,False,6305,4637,10942,Swimming,Aquatics,"VYATCHANIN, Arkady",Men,False,0,0,2,2,2,509,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9454,2008,CHN,Beijing,True,False,6305,4637,10942,Weightlifting,Weightlifting,"TCHIGUICHEV, Evgueni",Men,False,0,1,0,1,2,510,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9455,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"FEOFANOVA, Svetlana",Women,False,0,0,1,1,1,778,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9456,2008,CHN,Beijing,True,False,6305,4637,10942,Mountain Bike,Cycling,"KALENTIEVA, Irina",Women,False,0,0,1,1,1,779,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9457,2008,CHN,Beijing,True,False,6305,4637,10942,Basketball,Basketball,"ABROSIMOVA, Svetlana",Women,False,0,0,1,1,1,780,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9458,2008,CHN,Beijing,True,False,6305,4637,10942,Tennis,Tennis,"ZVONAREVA, Vera",Women,False,0,0,1,1,1,781,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9459,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"ARKHIPOVA, Tatyana",Women,False,0,0,1,1,1,782,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9460,2008,CHN,Beijing,True,False,6305,4637,10942,Volleyball,Volleyball,"BEREZHKO, Yury",Men,False,0,0,1,1,1,783,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9461,2008,CHN,Beijing,True,False,6305,4637,10942,Diving,Aquatics,"DOBROSKOK, Dmitriy",Men,False,0,0,1,1,1,784,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9462,2008,CHN,Beijing,True,False,6305,4637,10942,Cycling Road,Cycling,"KOLOBNEV, Alexandr",Men,False,0,0,1,1,1,785,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9463,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"RYBAKOV, Yaroslav",Men,False,0,0,1,1,1,786,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9464,2008,CHN,Beijing,True,False,6305,4637,10942,Shooting,Shooting,"ALIPOV, Aleksey",Men,False,0,0,1,1,1,787,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9465,2008,CHN,Beijing,True,False,6305,4637,10942,Cycling Track,Cycling,"IGNATYEV, Mikhail",Men,False,0,0,1,1,1,788,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9466,2008,CHN,Beijing,True,False,6305,4637,10942,Archery,Archery,"BADENOV, Bair",Men,False,0,0,1,1,1,789,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9467,2008,CHN,Beijing,True,False,6305,4637,10942,Canoe Slalom,Canoe,"KUZNETSOV, Mikhail Nikolayevich",Men,False,0,0,1,1,1,790,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9468,2008,CHN,Beijing,True,False,6305,4637,10942,Wrestling Freestyle,Wrestling,"KETOEV, Georgy",Men,False,0,0,1,1,1,791,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9469,2008,CHN,Beijing,True,False,6305,4637,10942,Shooting,Shooting,"ISAKOV, Vladimir",Men,False,0,0,1,1,1,792,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9470,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"NIZHEGORODOV, Denis",Men,False,0,0,1,1,1,793,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9471,2008,CHN,Beijing,True,False,6305,4637,10942,Boxing,Boxing,"BALAKSHIN, Georgy",Men,False,0,0,1,1,1,794,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9472,2008,CHN,Beijing,True,False,6305,4637,10942,Wrestling Freestyle,Wrestling,"KUDUKHOV, Besik",Men,False,0,0,1,1,1,795,RUS,231.0,223.0,454.0,24,14,24,62,124,3,Russian Federation,0.77244
9473,2008,CHN,Beijing,True,False,6305,4637,10942,Weightlifting,Weightlifting,"OPELOGE, Ele",Women,False,0,1,0,1,2,511,SAM,4.0,2.0,6.0,0,1,0,1,2,77,Samoa,
9474,2008,CHN,Beijing,True,False,6305,4637,10942,Table Tennis,Table Tennis,"FENG, Tian Wei",Women,False,0,1,0,1,2,512,SGP,11.0,14.0,25.0,0,1,0,1,2,78,Singapore,0.7144441999999999
9475,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"KOZMUS, Primoz",Men,False,1,0,0,1,3,271,SLO,40.0,21.0,61.0,1,2,2,5,9,38,Slovenia,0.85409139
9476,2008,CHN,Beijing,True,False,6305,4637,10942,Swimming,Aquatics,"ISAKOVIC, Sara",Women,False,0,1,0,1,2,513,SLO,40.0,21.0,61.0,1,2,2,5,9,38,Slovenia,0.85409139
9477,2008,CHN,Beijing,True,False,6305,4637,10942,Sailing,Sailing,"?BOGAR, Vasilij",Men,False,0,1,0,1,2,514,SLO,40.0,21.0,61.0,1,2,2,5,9,38,Slovenia,0.85409139
9478,2008,CHN,Beijing,True,False,6305,4637,10942,Judo,Judo,"POLAVDER, Lucija",Women,False,0,0,1,1,1,796,SLO,40.0,21.0,61.0,1,2,2,5,9,38,Slovenia,0.85409139
9479,2008,CHN,Beijing,True,False,6305,4637,10942,Shooting,Shooting,"DEBEVEC, Rajmond",Men,False,0,0,1,1,1,797,SLO,40.0,21.0,61.0,1,2,2,5,9,38,Slovenia,0.85409139
9480,2008,CHN,Beijing,True,False,6305,4637,10942,Swimming,Aquatics,"CAVIC, Milorad",Men,False,0,1,0,1,2,515,SRB,66.0,25.0,91.0,0,1,2,3,4,64,Serbia,0.696622222
9481,2008,CHN,Beijing,True,False,6305,4637,10942,Water Polo,Aquatics,"CIRIC, Aleksandar",Men,False,0,0,1,1,1,798,SRB,66.0,25.0,91.0,0,1,2,3,4,64,Serbia,0.696622222
9482,2008,CHN,Beijing,True,False,6305,4637,10942,Tennis,Tennis,"DJOKOVIC, Novak",Men,False,0,0,1,1,1,799,SRB,66.0,25.0,91.0,0,1,2,3,4,64,Serbia,0.696622222
9483,2008,CHN,Beijing,True,False,6305,4637,10942,Athletics,Athletics,"ISMAIL, Ismail Ahmed",Men,False,0,1,0,1,2,516,SUD,5.0,4.0,9.0,0,1,0,1,2,79,Sudan,0.293214568
9484,2008,CHN,Beijing,True,False,6305,4637,10942,Cycling Road,Cycling,"CANCELLARA, Fabian",Men,False,1,1,0,2,5,52,SUI,47.0,36.0,83.0,2,1,4,7,12,31,Switzerland,0.829783872
9485,2008,CHN,Beijing,True,False,6305,4637,10942,Tennis,Tennis,"FEDERER, Roger",Men,False,1,0,0,1,3,272,SUI,47.0,36.0,83.0,2,1,4,7,12,31,Switzerland,0.829783872
9486,2008,CHN,Beijing,True,False,6305,4637,10942,Cycling Road,Cycling,"THURIG, Karin",Women,False,0,0,1,1,1,800,SUI,47.0,36.0,83.0,2,1,4,7,12,31,Switzerland,0.829783872
9487,2008,CHN,Beijing,True,False,6305,4637,10942,Jumping,Equestrian,"LIEBHERR, Christina",Women,False,0,0,1,1,1,801,SUI,47.0,36.0,83.0,2,1,4,7,12,31,Switzerland,0.829783872
9488,2008,CHN,Beijing,True,False,6305,4637,10942,Mountain Bike,Cycling,"SCHURTER, Nino",Men,False,0,0,1,1,1,802,SUI,47.0,36.0,83.0,2,1,4,7,12,31,Switzerland,0.829783872
9489,2008,CHN,Beijing,True,False,6305,4637,10942,Judo,Judo,"ASCHWANDEN, Sergei",Men,False,0,0,1,1,1,803,SUI,47.0,36.0,83.0,2,1,4,7,12,31,Switzerland,0.829783872
9490,2008,CHN,Beijing,True,False,6305,4637,10942,Canoe Slalom,Canoe,"KALISKA, Elena",Women,False,1,0,0,1,3,273,SVK,35.0,22.0,57.0,3,3,0,6,15,27,Slovak Republic,0.7998555559999999
9491,2008,CHN,Beijing,True,False,6305,4637,10942,Canoe Slalom,Canoe,"HOCHSCHORNER, Pavol",Men,False,1,0,0,1,3,274,SVK,35.0,22.0,57.0,3,3,0,6,15,27,Slovak Republic,0.7998555559999999
9492,2008,CHN,Beijing,True,False,6305,4637,10942,Canoe Slalom,Canoe,"MARTIKAN, Michal",Men,False,1,0,0,1,3,275,SVK,35.0,22.0,57.0,3,3,0,6,15,27,Slovak Republic,0.7998555559999999
9493,2008,CHN,Beijing,True,False,6305,4637,10942,Shooting,Shooting,"STEFECEKOVA, Zuzana",Women,False,0,1,0,1,2,517,SVK,35.0,22.0,57.0,3,3,0,6,15,27,Slovak Republic,0.7998555559999999
9494,2008,CHN,Beijing,True,False,6305,4637,10942,Canoe Sprint,Canoe,"RISZDORFER, Michal",Men,False,0,1,0,1,2,518,SVK,35.0,22.0,57.0,3,3,0,6,15,27,Slovak Republic,0.7998555559999999
9495,2008,CHN,Beijing,True,False,6305,4637,10942,Wrestling Freestyle,Wrestling,"MOUSSOULBES, David",Men,False,0,1,0,1,2,519,SVK,35.0,22.0,57.0,3,3,0,6,15,27,Slovak Republic,0.7998555559999999
